所在階
"[8, 8]"
"[5, 7]"
"[1, 3]"
"[2, 15]"
"[1, 1]"
"[4, 9]"
"[6, 10]"
"[2, 3]"
"[2, 8]"
"[3, 3]"
"[3, 5]"
"[4, 4]"
"[2, 3]"
"[6, 28]"
"[9, 9]"
"[12, 15]"
"[3, 4]"
"[1, 2]"
"[2, 5]"
"[2, 10]"
""
"[2, 4]"
"[1, 2]"
"[2, 3]"
"[13, 14]"
"[2, 3]"
"[2, 2]"
"[2, 3]"
"[2, 6]"
"[3, 5]"
"[1, 2]"
"[2, 9]"
"[4, 4]"
"[1, 2]"
"[2, 2]"
"[2, 2]"
"[2, 2]"
"[12, 15]"
"[2, 2]"
"[7, 14]"
"[2, 2]"
"[2, 3]"
"[2, 7]"
"[2, 2]"
""
"[12, 13]"
"[2, 2]"
"[3, 10]"
"[8, 11]"
"[2, 6]"
"[6, 10]"
"[1, 3]"
"[3, 5]"
"[1, 5]"
""
"[3, 3]"
"[2, 5]"
"[10, 15]"
"[7, 8]"
"[4, 5]"
"[1, 3]"
"[2, 6]"
"[8, 10]"
"[2, 2]"
"[3, 8]"
"[2, 5]"
"[2, 2]"
"[9, 13]"
"[2, 3]"
"[6, 14]"
"[2, 4]"
"[2, 3]"
"[5, 6]"
"[3, 4]"
"[1, 4]"
"[8, 9]"
"[2, 5]"
"[1, 2]"
"[2, 3]"
"[2, 6]"
"[34, 43]"
"[1, 4]"
"[5, 9]"
"[2, 2]"
"[3, 4]"
"[2, 4]"
"[1, 3]"
"[2, 2]"
"[8, 10]"
"[3, 7]"
"[2, 2]"
"[3, 3]"
"[1, 3]"
"[2, 2]"
"[2, 2]"
"[7, 7]"
"[2, 7]"
"[2, 2]"
"[11, 13]"
"[3, 3]"
"[2, 3]"
"[3, 5]"
"[1, 3]"
"[3, 4]"
"[2, 2]"
"[8, 12]"
"[8, 12]"
"[1, 3]"
"[1, 4]"
"[1, 2]"
"[6, 6]"
"[2, 8]"
"[10, 11]"
"[3, 4]"
"[4, 5]"
"[1, 2]"
"[2, 3]"
"[2, 2]"
"[7, 10]"
"[2, 5]"
"[9, 11]"
"[9, 13]"
"[3, 3]"
""
"[7, 7]"
"[1, 2]"
"[2, 6]"
"[2, 4]"
"[1, 3]"
"[3, 13]"
"[2, 2]"
"[3, 4]"
"[7, 10]"
"[2, 6]"
"[1, 2]"
""
"[7, 10]"
"[5, 6]"
"[8, 10]"
"[5, 14]"
"[2, 3]"
"[10, 10]"
"[2, 2]"
"[2, 2]"
"[3, 4]"
"[5, 6]"
"[3, 5]"
"[1, 3]"
"[7, 11]"
"[3, 4]"
"[1, 3]"
"[5, 7]"
"[32, 49]"
"[2, 5]"
"[3, 6]"
"[6, 12]"
"[1, 2]"
"[4, 33]"
"[2, 4]"
"[2, 3]"
"[4, 14]"
"[42, 49]"
"[3, 4]"
"[1, 2]"
"[8, 11]"
"[5, 5]"
"[4, 6]"
"[2, 5]"
"[8, 15]"
"[3, 4]"
"[4, 15]"
"[4, 9]"
"[3, 4]"
"[1, 3]"
"[4, 4]"
"[2, 2]"
"[1, 2]"
"[8, 9]"
"[3, 6]"
"[1, 2]"
"[2, 3]"
"[5, 5]"
"[7, 7]"
"[1, 2]"
"[2, 2]"
""
"[3, 14]"
"[3, 4]"
"[2, 2]"
"[4, 4]"
"[3, 5]"
"[2, 3]"
"[1, 3]"
"[2, 3]"
"[2, 3]"
"[5, 12]"
"[4, 13]"
"[3, 3]"
"[3, 3]"
"[2, 3]"
"[2, 5]"
"[8, 14]"
"[2, 3]"
"[1, 5]"
"[1, 4]"
"[2, 3]"
"[1, 2]"
"[3, 3]"
"[1, 3]"
"[1, 2]"
"[24, 35]"
"[3, 7]"
"[5, 13]"
"[2, 2]"
"[4, 5]"
"[2, 2]"
"[4, 4]"
"[5, 12]"
"[2, 9]"
"[3, 3]"
"[2, 2]"
"[2, 2]"
"[5, 6]"
"[9, 9]"
"[10, 13]"
"[4, 4]"
"[2, 6]"
"[4, 4]"
"[1, 3]"
"[2, 2]"
"[2, 4]"
"[5, 7]"
"[3, 11]"
"[6, 6]"
"[4, 5]"
"[5, 7]"
"[5, 5]"
"[4, 13]"
"[1, 4]"
"[8, 12]"
"[1, 3]"
"[2, 5]"
"[1, 2]"
"[3, 3]"
"[12, 14]"
"[3, 4]"
"[4, 4]"
"[4, 7]"
"[2, 3]"
"[4, 5]"
"[7, 8]"
"[1, 3]"
"[3, 5]"
"[2, 2]"
"[1, 2]"
"[2, 2]"
"[3, 14]"
"[3, 3]"
"[10, 14]"
"[9, 10]"
"[1, 2]"
"[3, 12]"
"[3, 7]"
"[4, 8]"
"[2, 10]"
"[3, 4]"
"[2, 5]"
"[1, 2]"
"[1, 3]"
"[3, 4]"
"[2, 5]"
"[1, 5]"
"[20, 20]"
"[1, 4]"
"[2, 3]"
"[1, 2]"
"[2, 5]"
"[7, 13]"
"[1, 3]"
"[3, 3]"
"[1, 2]"
"[11, 12]"
"[43, 52]"
"[2, 7]"
"[1, 2]"
"[5, 6]"
"[5, 9]"
"[8, 12]"
"[2, 13]"
"[2, 2]"
"[1, 2]"
"[9, 13]"
"[4, 6]"
"[2, 9]"
"[1, 3]"
""
"[1, 2]"
"[3, 4]"
"[4, 5]"
"[2, 5]"
"[10, 14]"
"[1, 5]"
"[4, 7]"
"[4, 5]"
"[2, 4]"
"[4, 5]"
"[1, 2]"
"[2, 2]"
"[5, 5]"
"[18, 31]"
"[1, 5]"
"[2, 2]"
"[3, 5]"
"[2, 11]"
"[2, 6]"
"[9, 12]"
"[2, 2]"
"[8, 12]"
"[4, 4]"
"[1, 4]"
"[3, 4]"
"[10, 11]"
"[2, 2]"
"[9, 12]"
"[2, 2]"
"[1, 4]"
"[3, 3]"
"[3, 15]"
"[5, 13]"
"[1, 2]"
"[3, 3]"
"[4, 6]"
"[3, 9]"
"[11, 14]"
"[2, 3]"
"[10, 10]"
"[4, 7]"
"[1, 3]"
"[2, 2]"
"[14, 25]"
"[2, 2]"
"[4, 6]"
"[4, 10]"
"[1, 3]"
"[2, 5]"
"[3, 3]"
"[4, 6]"
"[8, 13]"
"[2, 14]"
"[2, 4]"
"[1, 3]"
"[2, 7]"
"[17, 58]"
"[3, 6]"
"[7, 11]"
"[1, 2]"
"[1, 2]"
"[1, 1]"
"[3, 3]"
"[3, 5]"
"[4, 13]"
"[2, 9]"
"[2, 13]"
"[2, 3]"
"[2, 5]"
"[4, 8]"
"[3, 3]"
"[2, 2]"
"[4, 6]"
"[5, 14]"
"[5, 7]"
"[3, 30]"
"[1, 10]"
"[1, 5]"
"[1, 3]"
"[7, 9]"
"[2, 10]"
"[4, 9]"
""
"[5, 6]"
"[8, 13]"
"[4, 8]"
"[6, 10]"
"[1, 2]"
"[4, 10]"
"[3, 3]"
"[2, 11]"
"[4, 30]"
"[2, 7]"
"[2, 12]"
"[3, 3]"
"[13, 13]"
"[2, 2]"
"[3, 3]"
"[1, 4]"
"[2, 3]"
"[8, 12]"
"[1, 2]"
"[9, 12]"
"[2, 9]"
"[1, 10]"
"[3, 3]"
"[6, 10]"
"[2, 2]"
"[4, 4]"
"[2, 11]"
"[4, 9]"
"[6, 12]"
"[3, 5]"
"[4, 5]"
"[12, 13]"
"[2, 3]"
"[1, 2]"
"[6, 8]"
"[3, 5]"
"[1, 2]"
"[2, 3]"
"[2, 6]"
"[2, 3]"
"[6, 15]"
"[14, 14]"
"[7, 8]"
"[1, 2]"
"[1, 3]"
"[1, 4]"
"[2, 2]"
"[1, 3]"
"[10, 15]"
"[1, 4]"
"[4, 5]"
"[2, 5]"
"[2, 8]"
"[2, 7]"
"[2, 13]"
"[1, 2]"
"[2, 9]"
"[3, 4]"
"[1, 2]"
"[2, 3]"
"[2, 3]"
"[2, 2]"
"[1, 3]"
"[6, 8]"
"[2, 13]"
"[2, 12]"
"[37, 49]"
"[1, 3]"
"[9, 11]"
"[4, 12]"
"[4, 5]"
"[6, 12]"
"[6, 9]"
"[1, 9]"
"[2, 6]"
"[5, 6]"
"[2, 4]"
""
"[3, 3]"
"[10, 15]"
"[21, 37]"
"[2, 3]"
"[5, 14]"
"[2, 3]"
"[2, 2]"
"[1, 4]"
"[1, 2]"
"[1, 2]"
"[5, 10]"
"[4, 4]"
""
"[1, 2]"
"[2, 2]"
"[1, 2]"
"[3, 4]"
"[6, 7]"
"[1, 5]"
"[2, 3]"
"[2, 2]"
"[2, 2]"
"[2, 2]"
"[8, 12]"
"[19, 20]"
"[4, 5]"
"[3, 7]"
"[6, 9]"
"[14, 14]"
"[3, 4]"
"[2, 2]"
"[9, 12]"
"[1, 5]"
"[3, 7]"
"[2, 4]"
"[2, 5]"
"[3, 8]"
"[11, 12]"
"[1, 2]"
"[3, 3]"
"[2, 4]"
"[1, 2]"
"[14, 15]"
"[3, 5]"
"[1, 5]"
"[3, 4]"
"[2, 4]"
"[1, 2]"
"[3, 5]"
"[2, 12]"
"[2, 3]"
"[1, 4]"
"[12, 13]"
"[2, 3]"
"[1, 2]"
"[3, 3]"
"[-3, 4]"
"[6, 14]"
"[2, 2]"
"[1, 2]"
"[6, 12]"
"[3, 3]"
"[5, 8]"
"[1, 9]"
"[3, 10]"
"[2, 3]"
"[5, 8]"
"[2, 4]"
"[1, 4]"
"[5, 5]"
"[8, 9]"
"[4, 7]"
"[3, 5]"
"[2, 2]"
""
"[2, 4]"
"[2, 5]"
"[7, 7]"
"[2, 4]"
"[11, 11]"
"[1, 3]"
"[3, 3]"
"[5, 12]"
"[12, 13]"
"[11, 14]"
"[3, 3]"
"[9, 12]"
"[2, 2]"
"[2, 3]"
"[4, 6]"
"[8, 12]"
"[2, 9]"
"[3, 3]"
"[5, 6]"
"[3, 3]"
"[4, 5]"
"[1, 2]"
"[6, 8]"
"[7, 11]"
"[1, 2]"
"[3, 4]"
"[2, 2]"
"[4, 11]"
"[2, 2]"
"[14, 14]"
"[11, 12]"
"[1, 2]"
"[7, 11]"
"[5, 7]"
"[1, 2]"
"[1, 2]"
"[3, 6]"
"[-1, 4]"
"[2, 2]"
"[1, 2]"
"[2, 4]"
"[4, 5]"
"[4, 4]"
"[5, 7]"
"[2, 7]"
"[12, 12]"
"[5, 5]"
"[53, 53]"
"[3, 4]"
"[3, 4]"
"[12, 13]"
"[8, 14]"
"[7, 12]"
"[2, 14]"
"[2, 12]"
"[2, 4]"
"[2, 3]"
"[4, 4]"
"[8, 8]"
"[1, 5]"
"[4, 7]"
"[1, 5]"
"[7, 11]"
"[1, 3]"
"[3, 3]"
"[2, 4]"
"[2, 2]"
"[2, 3]"
"[2, 2]"
"[4, 14]"
"[2, 2]"
"[7, 9]"
"[1, 5]"
"[2, 3]"
"[2, 2]"
"[2, 13]"
"[1, 3]"
"[1, 4]"
"[11, 14]"
"[2, 2]"
"[1, 2]"
"[3, 4]"
"[2, 2]"
""
"[5, 7]"
"[8, 9]"
""
"[1, 3]"
"[15, 15]"
"[2, 3]"
"[2, 3]"
"[7, 18]"
"[8, 13]"
"[1, 5]"
"[2, 14]"
"[2, 3]"
"[1, 2]"
"[8, 14]"
"[1, 5]"
"[6, 8]"
"[5, 8]"
"[1, 3]"
"[2, 2]"
"[2, 2]"
"[1, 7]"
"[2, 2]"
"[1, 2]"
"[6, 8]"
"[1, 2]"
"[1, 3]"
"[5, 5]"
"[2, 2]"
"[2, 23]"
"[17, 19]"
"[2, 4]"
"[1, 3]"
"[13, 14]"
"[1, 2]"
"[2, 2]"
"[3, 3]"
"[8, 10]"
"[8, 10]"
"[11, 15]"
"[1, 7]"
"[3, 5]"
"[2, 5]"
"[2, 13]"
"[3, 5]"
"[2, 5]"
"[5, 13]"
"[7, 9]"
"[5, 8]"
"[4, 7]"
"[2, 2]"
"[11, 21]"
"[3, 3]"
"[3, 3]"
"[12, 13]"
"[2, 5]"
"[3, 6]"
"[4, 4]"
"[6, 10]"
"[1, 2]"
"[1, 2]"
"[2, 6]"
"[2, 5]"
"[6, 6]"
"[4, 10]"
"[4, 5]"
"[1, 4]"
"[3, 3]"
"[6, 15]"
"[5, 7]"
"[1, 4]"
"[1, 2]"
"[3, 5]"
"[2, 2]"
"[7, 13]"
"[2, 2]"
"[1, 2]"
"[4, 8]"
"[3, 3]"
"[1, 4]"
"[1, 3]"
"[5, 11]"
"[3, 5]"
"[1, 4]"
"[6, 10]"
"[1, 2]"
"[-1, 4]"
"[2, 2]"
"[14, 14]"
"[9, 12]"
"[1, 2]"
"[4, 6]"
"[5, 9]"
"[2, 2]"
"[3, 3]"
"[5, 7]"
"[3, 9]"
"[-1, 4]"
"[5, 6]"
"[3, 3]"
"[3, 5]"
"[4, 5]"
"[2, 7]"
"[4, 7]"
"[2, 6]"
"[4, 10]"
"[5, 5]"
"[1, 5]"
"[2, 3]"
""
"[1, 2]"
"[2, 5]"
"[1, 2]"
"[1, 2]"
"[3, 4]"
"[7, 10]"
"[1, 3]"
"[9, 12]"
"[4, 7]"
"[3, 5]"
"[5, 15]"
"[4, 5]"
"[3, 3]"
"[2, 2]"
"[9, 12]"
"[3, 4]"
"[-1, 2]"
""
"[5, 14]"
"[3, 3]"
"[9, 14]"
"[4, 10]"
"[1, 3]"
"[1, 3]"
"[11, 14]"
"[2, 2]"
"[1, 5]"
"[3, 6]"
"[2, 11]"
"[3, 3]"
"[3, 12]"
"[2, 3]"
"[1, 2]"
"[3, 11]"
"[2, 2]"
"[2, 2]"
"[3, 3]"
"[1, 2]"
"[2, 2]"
"[3, 4]"
"[8, 15]"
"[2, 3]"
"[2, 5]"
"[8, 30]"
"[2, 2]"
"[2, 4]"
"[2, 2]"
"[3, 7]"
"[7, 13]"
"[5, 6]"
"[1, 2]"
"[1, 2]"
"[1, 2]"
"[2, 2]"
"[6, 10]"
"[3, 14]"
"[3, 32]"
"[1, 3]"
"[2, 14]"
"[2, 2]"
"[1, 2]"
"[2, 5]"
"[2, 2]"
"[8, 10]"
"[2, 4]"
"[1, 3]"
"[2, 3]"
"[8, 10]"
"[1, 3]"
"[10, 12]"
"[4, 14]"
"[2, 14]"
"[2, 2]"
"[2, 14]"
"[1, 2]"
"[4, 5]"
"[3, 12]"
"[3, 5]"
"[2, 2]"
"[1, 2]"
"[2, 3]"
"[1, 2]"
"[1, 3]"
"[2, 3]"
"[2, 2]"
"[3, 3]"
"[1, 6]"
"[2, 2]"
""
"[1, 5]"
"[4, 4]"
"[3, 3]"
"[2, 2]"
"[4, 6]"
"[2, 9]"
"[3, 5]"
"[1, 2]"
"[3, 6]"
"[1, 3]"
"[21, 26]"
"[2, 3]"
"[1, 4]"
"[4, 5]"
"[2, 11]"
"[5, 13]"
"[4, 4]"
"[4, 9]"
"[2, 7]"
"[8, 10]"
"[1, 12]"
"[1, 4]"
"[4, 13]"
"[7, 9]"
"[5, 9]"
"[1, 4]"
"[1, 3]"
"[1, 3]"
"[3, 5]"
"[2, 2]"
"[5, 12]"
"[1, 5]"
"[2, 2]"
"[2, 2]"
"[11, 12]"
"[1, 2]"
"[14, 15]"
"[5, 12]"
"[2, 2]"
"[1, 4]"
"[4, 7]"
"[4, 10]"
"[4, 13]"
"[1, 3]"
"[7, 10]"
"[2, 2]"
"[1, 4]"
"[7, 11]"
"[4, 4]"
"[2, 2]"
"[6, 7]"
"[1, 4]"
"[3, 3]"
"[1, 3]"
"[2, 6]"
"[7, 8]"
"[19, 40]"
"[2, 3]"
"[2, 3]"
"[2, 5]"
""
"[2, 2]"
"[3, 3]"
"[1, 2]"
"[18, 23]"
"[3, 5]"
"[2, 4]"
""
"[2, 4]"
"[2, 2]"
"[2, 3]"
"[2, 3]"
"[8, 10]"
"[2, 13]"
"[1, 2]"
"[3, 5]"
"[3, 4]"
"[1, 2]"
"[6, 11]"
"[3, 6]"
"[3, 3]"
"[1, 4]"
"[1, 4]"
"[3, 3]"
""
"[4, 6]"
"[1, 3]"
"[1, 7]"
"[1, 2]"
"[2, 4]"
"[2, 4]"
"[3, 3]"
"[2, 10]"
"[2, 2]"
"[3, 5]"
"[4, 4]"
"[4, 7]"
"[2, 11]"
"[3, 9]"
"[3, 8]"
"[4, 7]"
"[2, 3]"
"[1, 3]"
"[2, 14]"
"[5, 8]"
"[1, 2]"
"[3, 5]"
"[2, 5]"
"[1, 2]"
"[3, 4]"
"[8, 14]"
"[3, 12]"
"[2, 3]"
"[4, 6]"
"[2, 8]"
"[7, 10]"
"[2, 3]"
"[5, 5]"
"[3, 5]"
"[5, 10]"
"[1, 4]"
"[15, 21]"
"[2, 4]"
"[3, 5]"
"[2, 5]"
"[1, 2]"
"[2, 3]"
"[2, 4]"
"[6, 10]"
"[6, 14]"
"[2, 2]"
"[2, 8]"
"[10, 11]"
"[3, 3]"
"[2, 3]"
"[1, 2]"
"[2, 3]"
"[6, 8]"
"[3, 5]"
"[7, 13]"
"[8, 10]"
"[3, 3]"
"[2, 3]"
"[6, 9]"
"[4, 12]"
"[2, 6]"
""
"[6, 16]"
"[11, 14]"
"[4, 4]"
"[7, 11]"
"[1, 2]"
"[1, 3]"
"[1, 3]"
"[3, 3]"
"[4, 9]"
"[3, 9]"
"[4, 10]"
"[6, 9]"
"[6, 9]"
"[4, 6]"
"[6, 12]"
"[2, 2]"
"[2, 2]"
"[5, 9]"
"[3, 3]"
"[5, 7]"
"[7, 10]"
"[1, 3]"
"[10, 12]"
"[3, 5]"
"[5, 9]"
"[3, 3]"
"[5, 5]"
"[7, 13]"
"[4, 4]"
"[2, 2]"
"[4, 7]"
"[3, 10]"
"[2, 5]"
"[3, 9]"
"[2, 3]"
"[12, 15]"
"[1, 2]"
"[2, 5]"
"[1, 3]"
"[2, 4]"
"[1, 2]"
"[7, 7]"
"[5, 6]"
""
"[3, 10]"
"[1, 2]"
"[2, 5]"
"[3, 6]"
"[2, 4]"
"[2, 4]"
"[3, 3]"
"[2, 2]"
"[4, 9]"
"[3, 5]"
"[1, 4]"
"[2, 5]"
"[1, 2]"
"[8, 9]"
"[3, 14]"
"[10, 10]"
"[5, 6]"
"[1, 2]"
"[2, 4]"
"[2, 3]"
"[3, 5]"
"[3, 4]"
"[1, 4]"
"[5, 6]"
"[3, 4]"
"[6, 11]"
"[2, 4]"
"[1, 6]"
"[7, 11]"
"[3, 7]"
"[2, 13]"
"[2, 2]"
"[5, 5]"
"[5, 9]"
"[1, 2]"
"[1, 3]"
"[1, 3]"
"[4, 5]"
"[6, 7]"
"[2, 3]"
"[4, 9]"
"[3, 3]"
"[7, 8]"
"[7, 24]"
"[2, 8]"
"[4, 4]"
"[5, 9]"
"[3, 5]"
"[2, 2]"
"[9, 11]"
"[1, 3]"
"[2, 7]"
"[2, 2]"
"[2, 2]"
"[1, 5]"
"[3, 5]"
"[1, 3]"
"[8, 8]"
"[1, 2]"
"[1, 2]"
"[4, 4]"
"[17, 22]"
"[1, 5]"
"[1, 3]"
"[2, 3]"
"[7, 26]"
"[1, 3]"
"[6, 13]"
"[2, 3]"
"[3, 12]"
"[4, 7]"
"[1, 2]"
"[1, 2]"
"[4, 6]"
"[1, 2]"
"[2, 2]"
"[8, 14]"
"[4, 12]"
"[3, 3]"
"[2, 10]"
"[2, 2]"
"[3, 4]"
"[4, 4]"
"[7, 11]"
"[11, 12]"
"[2, 2]"
""
"[2, 11]"
"[2, 10]"
"[14, 15]"
"[2, 5]"
"[15, 15]"
"[5, 30]"
"[2, 4]"
"[3, 7]"
"[6, 14]"
"[3, 3]"
"[4, 6]"
"[1, 3]"
"[3, 4]"
"[2, 3]"
"[2, 6]"
"[1, 3]"
"[1, 2]"
"[2, 2]"
"[1, 2]"
"[2, 3]"
"[6, 15]"
"[9, 14]"
"[2, 3]"
"[7, 11]"
"[6, 7]"
"[7, 10]"
"[1, 2]"
"[27, 29]"
"[12, 12]"
"[1, 3]"
"[10, 12]"
"[2, 10]"
"[1, 3]"
"[9, 14]"
"[5, 5]"
"[2, 2]"
"[15, 15]"
"[3, 11]"
"[1, 4]"
"[3, 5]"
"[3, 9]"
"[1, 3]"
"[7, 11]"
"[7, 8]"
"[2, 4]"
"[2, 3]"
"[1, 3]"
"[1, 2]"
"[7, 12]"
"[1, 2]"
"[2, 2]"
"[2, 4]"
"[1, 17]"
"[1, 4]"
"[4, 6]"
"[1, 3]"
"[6, 9]"
""
"[4, 5]"
"[5, 5]"
"[1, 2]"
"[11, 12]"
"[3, 3]"
"[5, 8]"
"[2, 3]"
"[2, 3]"
"[2, 2]"
"[2, 2]"
"[4, 7]"
"[1, 3]"
"[3, 3]"
"[4, 5]"
"[9, 12]"
"[2, 9]"
"[1, 2]"
"[8, 12]"
"[3, 4]"
"[2, 2]"
"[3, 13]"
"[1, 3]"
"[9, 14]"
"[1, 2]"
"[9, 10]"
"[3, 12]"
"[3, 3]"
"[5, 5]"
"[3, 5]"
"[1, 2]"
"[2, 2]"
"[10, 10]"
"[3, 4]"
"[4, 7]"
"[2, 2]"
"[2, 2]"
"[3, 15]"
"[2, 4]"
"[2, 2]"
"[8, 9]"
"[7, 12]"
"[5, 5]"
"[13, 14]"
"[1, 2]"
"[5, 7]"
"[1, 2]"
"[2, 3]"
"[1, 2]"
"[5, 9]"
"[2, 2]"
"[2, 2]"
"[1, 1]"
"[7, 8]"
"[2, 2]"
"[6, 10]"
""
"[2, 3]"
"[3, 5]"
"[9, 10]"
"[4, 6]"
"[-2, 7]"
"[6, 7]"
"[3, 8]"
"[11, 11]"
"[7, 11]"
"[5, 14]"
"[6, 12]"
"[1, 2]"
"[9, 12]"
"[2, 13]"
"[3, 4]"
"[4, 7]"
"[1, 2]"
"[5, 14]"
"[2, 3]"
"[6, 8]"
"[1, 3]"
"[2, 3]"
"[3, 3]"
"[3, 3]"
"[3, 3]"
"[7, 8]"
"[3, 4]"
"[2, 2]"
"[7, 9]"
"[13, 14]"
"[2, 5]"
"[3, 3]"
"[3, 6]"
"[9, 10]"
"[3, 5]"
"[3, 3]"
"[4, 4]"
"[1, 2]"
"[1, 2]"
"[1, 2]"
"[3, 14]"
"[2, 3]"
"[1, 2]"
"[4, 4]"
"[2, 4]"
"[14, 15]"
"[19, 20]"
"[3, 5]"
"[15, 15]"
"[4, 10]"
"[2, 2]"
"[4, 4]"
"[1, 2]"
"[1, 5]"
"[4, 11]"
"[2, 2]"
"[2, 8]"
"[1, 9]"
"[2, 3]"
"[4, 12]"
"[1, 2]"
"[5, 10]"
"[1, 5]"
"[1, 3]"
"[2, 7]"
"[4, 4]"
"[5, 14]"
"[3, 4]"
"[2, 3]"
"[5, 7]"
"[30, 33]"
"[10, 11]"
"[1, 3]"
"[4, 9]"
"[2, 2]"
"[4, 5]"
"[3, 4]"
"[2, 2]"
"[1, 2]"
"[7, 9]"
"[3, 6]"
"[2, 2]"
"[3, 8]"
"[4, 4]"
"[3, 14]"
"[1, 2]"
"[4, 14]"
"[1, 2]"
"[4, 14]"
"[6, 9]"
"[4, 10]"
"[5, 6]"
"[2, 2]"
""
"[1, 2]"
"[2, 2]"
""
"[9, 14]"
"[5, 25]"
"[5, 5]"
"[2, 13]"
"[2, 5]"
"[2, 3]"
"[1, 2]"
"[6, 6]"
"[2, 5]"
"[1, 4]"
"[4, 8]"
"[5, 10]"
"[1, 2]"
"[9, 9]"
"[3, 6]"
"[9, 9]"
"[2, 2]"
"[1, 4]"
"[10, 47]"
"[4, 6]"
"[1, 4]"
"[2, 3]"
"[3, 3]"
"[2, 5]"
"[3, 4]"
"[2, 2]"
"[5, 11]"
"[6, 13]"
"[1, 3]"
"[7, 11]"
"[3, 12]"
"[1, 2]"
"[1, 4]"
"[3, 3]"
"[1, 2]"
"[1, 2]"
"[2, 2]"
"[6, 8]"
"[7, 11]"
"[1, 17]"
"[5, 10]"
"[2, 4]"
"[1, 2]"
"[2, 12]"
"[5, 8]"
"[7, 13]"
"[4, 4]"
"[1, 9]"
"[11, 13]"
"[4, 5]"
"[8, 18]"
"[6, 6]"
"[2, 3]"
"[2, 7]"
"[2, 3]"
"[2, 3]"
"[2, 2]"
"[3, 3]"
"[2, 2]"
"[4, 11]"
"[12, 12]"
"[1, 8]"
"[-1, 4]"
"[3, 8]"
"[2, 3]"
"[1, 5]"
"[3, 4]"
"[3, 9]"
"[9, 12]"
""
""
"[1, 2]"
"[2, 2]"
"[4, 5]"
"[4, 4]"
"[3, 9]"
"[3, 6]"
"[3, 7]"
"[2, 2]"
""
"[2, 3]"
""
"[25, 32]"
"[7, 12]"
"[3, 3]"
"[1, 1]"
"[3, 3]"
"[1, 3]"
"[6, 12]"
"[3, 9]"
"[2, 3]"
"[1, 2]"
"[8, 8]"
"[2, 3]"
"[1, 2]"
"[1, 2]"
"[1, 2]"
"[8, 8]"
"[14, 15]"
"[4, 11]"
"[3, 10]"
"[1, 3]"
"[2, 2]"
"[2, 2]"
"[3, 3]"
"[3, 4]"
""
"[5, 5]"
"[3, 5]"
"[9, 11]"
"[2, 2]"
"[2, 4]"
"[3, 6]"
"[2, 3]"
"[2, 3]"
"[5, 6]"
"[4, 7]"
"[1, 15]"
"[2, 3]"
"[1, 2]"
"[2, 2]"
"[1, 2]"
"[2, 5]"
"[3, 3]"
"[2, 2]"
"[1, 2]"
"[5, 5]"
"[5, 10]"
"[2, 3]"
"[2, 3]"
"[9, 10]"
"[4, 14]"
"[2, 2]"
"[4, 6]"
""
"[6, 6]"
"[2, 7]"
"[10, 10]"
"[5, 15]"
"[3, 4]"
"[1, 2]"
"[19, 33]"
"[1, 2]"
"[1, 3]"
"[5, 10]"
"[4, 8]"
"[1, 3]"
"[1, 2]"
"[3, 6]"
""
"[1, 2]"
"[2, 3]"
"[5, 6]"
"[3, 4]"
"[2, 2]"
"[9, 10]"
"[19, 19]"
"[5, 12]"
"[6, 9]"
"[1, 2]"
"[1, 7]"
"[2, 2]"
"[2, 6]"
"[4, 5]"
"[2, 5]"
"[1, 5]"
"[1, 5]"
"[2, 3]"
"[3, 4]"
"[2, 4]"
"[6, 15]"
"[2, 3]"
"[6, 13]"
"[4, 4]"
"[4, 4]"
"[3, 4]"
"[5, 6]"
"[1, 4]"
"[1, 3]"
"[3, 13]"
"[4, 13]"
"[4, 8]"
"[2, 3]"
"[6, 7]"
"[5, 8]"
"[2, 3]"
"[2, 5]"
"[5, 7]"
"[1, 2]"
"[1, 2]"
"[2, 5]"
"[8, 10]"
"[2, 4]"
"[1, 3]"
"[3, 6]"
"[1, 8]"
"[1, 14]"
"[1, 7]"
"[3, 4]"
"[1, 10]"
"[1, 3]"
"[1, 2]"
"[1, 3]"
"[1, 4]"
"[2, 10]"
"[3, 5]"
"[3, 4]"
"[3, 3]"
"[1, 2]"
"[3, 3]"
"[1, 5]"
"[5, 11]"
"[2, 5]"
"[3, 3]"
"[1, 3]"
"[9, 9]"
"[8, 12]"
"[1, 2]"
"[4, 4]"
"[2, 5]"
"[3, 3]"
"[2, 3]"
"[4, 7]"
"[2, 3]"
"[2, 3]"
"[2, 22]"
"[2, 2]"
"[1, 3]"
"[6, 12]"
"[3, 3]"
"[1, 2]"
"[3, 12]"
"[1, 4]"
"[5, 8]"
"[5, 9]"
"[8, 14]"
"[1, 2]"
"[9, 14]"
"[1, 3]"
"[3, 5]"
"[1, 2]"
"[4, 7]"
"[2, 3]"
"[2, 2]"
"[7, 10]"
"[5, 7]"
"[3, 15]"
"[1, 2]"
"[10, 33]"
"[2, 3]"
"[3, 3]"
"[5, 6]"
"[6, 13]"
"[9, 11]"
"[9, 13]"
"[6, 9]"
"[3, 3]"
"[1, 2]"
"[5, 6]"
"[2, 11]"
"[2, 5]"
"[5, 15]"
"[17, 24]"
"[2, 5]"
"[3, 3]"
"[5, 7]"
"[2, 2]"
"[2, 5]"
"[6, 13]"
"[1, 2]"
"[2, 2]"
"[2, 2]"
"[30, 33]"
"[1, 3]"
"[7, 12]"
"[3, 3]"
"[5, 12]"
