id,予測値
37418,65828.40104667883
37419,127910.88018768394
37420,83768.09890149899
37421,138557.4629150159
37422,80604.51652767367
37423,103910.07287211425
37424,103936.93880680206
37425,90240.17613915342
37426,101920.28567652272
37427,84275.48489057922
37428,68761.29578942577
37429,239432.31830891673
37430,146735.15428640248
37431,108483.1613133293
37432,236258.27965752647
37433,126915.1028834171
37434,99624.5576783398
37435,79794.85060290617
37436,82456.6233126146
37437,42951.97558794462
37438,179103.17943616398
37439,67087.8431938354
37440,143748.51635621226
37441,62606.488684235024
37442,97617.10793118345
37443,269085.0470273279
37444,109237.75944095038
37445,149239.87458145898
37446,55136.721935020425
37447,100520.20656270634
37448,208948.13026430237
37449,154030.6747597776
37450,92854.43684190384
37451,112328.64272641324
37452,100264.25623913252
37453,90052.833161416
37454,105362.16273072014
37455,75525.18721101804
37456,87226.40328066802
37457,125414.71851984653
37458,51605.18888217965
37459,84056.528384393
37460,121518.94210849525
37461,49545.385809974236
37462,61044.67272105058
37463,97824.62766931586
37464,195825.05385278672
37465,89072.56705908306
37466,95189.69326356087
37467,113461.82708935265
37468,117687.66125259898
37469,52434.31604454966
37470,237100.16891828328
37471,89462.22122658096
37472,141670.49212060028
37473,83103.39870287613
37474,110990.67021947754
37475,125455.74974840594
37476,94324.4792858319
37477,146845.83075879834
37478,115730.2117021037
37479,73785.8236619907
37480,83314.36137539093
37481,130493.3985527021
37482,133738.75084734487
37483,102378.35084491794
37484,114457.62105269224
37485,90540.61683475993
37486,113624.85543604469
37487,188623.97142723214
37488,88060.8052976279
37489,57897.7811559056
37490,64303.99635652195
37491,80179.88633837803
37492,80906.66203798605
37493,78026.49332889561
37494,142063.1057030601
37495,106873.827209525
37496,183269.1027870844
37497,96129.63317812077
37498,115042.4697218964
37499,99472.09396767574
37500,94771.92379008309
37501,101052.01367291529
37502,108099.67580518422
37503,79371.87571561977
37504,124024.16184677396
37505,127781.69963780593
37506,119010.30014714616
37507,92714.48911346392
37508,79420.89684794362
37509,109446.78522042569
37510,126611.93636352668
37511,105370.64050447775
37512,102818.54709934702
37513,113457.58896370794
37514,96983.68433841219
37515,77310.55997543971
37516,96809.24764440994
37517,151692.03724787763
37518,65535.72123055553
37519,75315.24941645091
37520,138291.92162051218
37521,126674.22717207378
37522,65436.15495748388
37523,148947.6459562807
37524,53400.645214649754
37525,88633.30556095688
37526,111100.72781794608
37527,211576.7728230832
37528,52265.47636475587
37529,78836.67309869581
37530,272069.8060248182
37531,80619.29478204926
37532,79951.78134727517
37533,110433.34592266951
37534,66082.994760737
37535,110398.27846740981
37536,53197.70366053052
37537,90392.20494334327
37538,82139.71001278186
37539,201696.17350506285
37540,435916.19830808125
37541,106200.83916267728
37542,69483.01476131614
37543,51778.34527033212
37544,106915.46961509887
37545,112831.34933783699
37546,119372.54601018771
37547,54634.90563564659
37548,142817.0126931891
37549,239654.71451738448
37550,113928.23454063598
37551,46761.58506234283
37552,155866.1476915614
37553,115742.60266021566
37554,104333.14739299648
37555,106163.35827547948
37556,124316.07620631394
37557,228356.52029163478
37558,44506.2552784154
37559,61474.080651548924
37560,93742.2415436157
37561,119560.6265922324
37562,218626.5193914542
37563,67189.24208570746
37564,357734.5505293794
37565,92650.99855771198
37566,65743.95869676505
37567,90716.28592762978
37568,134765.03587345354
37569,36687.620140434854
37570,131645.14065193842
37571,85431.18034318138
37572,94257.28125758938
37573,130766.33173488552
37574,116497.89109578889
37575,58288.56362658758
37576,170667.50419312314
37577,237847.24558162253
37578,57450.24694822769
37579,121200.68565813004
37580,55255.05615744552
37581,75859.11882589212
37582,100973.14688116271
37583,586279.9106218767
37584,112502.04078508902
37585,312153.8541634409
37586,149895.226481213
37587,56642.90315929688
37588,122332.9725053287
37589,150422.49965875887
37590,86270.5287646205
37591,90434.89981161963
37592,133373.45487244066
37593,128914.43242270476
37594,76759.74133010727
37595,113530.8800585309
37596,46373.25135316489
37597,91332.98533814863
37598,64460.00593876596
37599,64123.81623730219
37600,257077.8671487547
37601,110032.53690055921
37602,70034.8670421954
37603,327073.4277337701
37604,58223.28803130676
37605,130484.19500934915
37606,67123.04822630456
37607,118078.6579704844
37608,146344.12629369023
37609,93321.25231743912
37610,143861.53619673825
37611,90300.89336887369
37612,205170.12995412727
37613,106977.10586102429
37614,61450.14704793456
37615,112379.96045748857
37616,256745.5618412504
37617,95235.04215408636
37618,131382.65715616953
37619,115783.18017672596
37620,104476.55651117055
37621,179994.43722942346
37622,85296.00591098992
37623,124107.28969159842
37624,56752.2388851454
37625,207755.48336707536
37626,270455.11755702354
37627,182030.86997379042
37628,93221.09451108132
37629,86355.53490670503
37630,119340.06411040787
37631,58573.72767438912
37632,64486.866079679356
37633,56474.196259856675
37634,101898.76405206467
37635,113624.77869911471
37636,116423.27925718567
37637,99385.73410815693
37638,110412.98685608261
37639,122496.58804113645
37640,138296.86335214743
37641,85875.95014883715
37642,84694.36715344223
37643,58759.29794878336
37644,64345.52500650543
37645,129596.49797591064
37646,59492.62686125164
37647,132856.32029432265
37648,69142.14058686055
37649,231885.53762406568
37650,116774.49102454928
37651,80778.43844069062
37652,111300.80936100721
37653,134947.61409507337
37654,167687.3229711636
37655,203241.8342737556
37656,92381.08755857438
37657,153727.22031305364
37658,95961.57492303776
37659,101255.0371718602
37660,126449.7130711341
37661,162496.19915767247
37662,99587.65921044826
37663,79029.5547634963
37664,123866.02907582818
37665,204673.10704730486
37666,59242.26742603419
37667,243584.21347705793
37668,110832.12528520415
37669,104318.12098157972
37670,154719.2104533516
37671,78180.27584316171
37672,126252.67459318438
37673,66242.20247743392
37674,79635.57687111973
37675,189093.151046314
37676,51341.25730501221
37677,100836.05620977357
37678,177100.95804428088
37679,102462.23846992682
37680,63595.28791816328
37681,93561.5070872761
37682,96410.8017785189
37683,68643.50665195873
37684,93093.33560710977
37685,103930.32488434123
37686,158640.73038164753
37687,47744.07566304064
37688,47240.87990656725
37689,77315.57346710075
37690,65841.4284534239
37691,253946.0643116571
37692,283895.2892537634
37693,62842.087820014465
37694,122765.49895265662
37695,74789.62128847127
37696,76159.67173668662
37697,69267.5849050215
37698,132110.08456061
37699,97609.34101999327
37700,97096.51567355116
37701,71435.23165649611
37702,59449.0903580709
37703,127652.5391478647
37704,83059.74436010691
37705,59950.013215587795
37706,75089.29454701967
37707,95013.93677369966
37708,82723.31410593099
37709,72915.30844294066
37710,45853.82979546815
37711,67630.14804472926
37712,124107.28969159842
37713,45209.20032650938
37714,100501.35117743947
37715,179216.67858330318
37716,151822.47364932304
37717,74206.77013069723
37718,267781.7067816741
37719,86726.12021606679
37720,263286.61004831444
37721,140250.08855248647
37722,73690.45042782085
37723,65553.6524332533
37724,223109.2353274929
37725,245176.59739808738
37726,48290.30503668111
37727,81260.68723246106
37728,82096.55180407088
37729,94384.21651813737
37730,49240.37329850682
37731,62482.568262442976
37732,53655.41240223615
37733,211016.5154378991
37734,105682.92049582658
37735,83795.05615185417
37736,117059.70176327522
37737,346231.31908015057
37738,342688.08075740014
37739,80045.10598016332
37740,110973.15213514355
37741,102647.36325063233
37742,89406.75841241155
37743,140447.18902157177
37744,75184.85789474711
37745,136330.3565263459
37746,183347.29096635335
37747,112450.25075198265
37748,173153.40659951544
37749,79475.8411522223
37750,60362.75733032891
37751,75019.4253203658
37752,253632.24143777552
37753,56393.10812095592
37754,103030.15435196928
37755,169426.7966274068
37756,193501.37918212096
37757,180676.5385536583
37758,103353.31860325871
37759,65669.9376532391
37760,109633.48603399415
37761,53207.74667357764
37762,80561.25173365843
37763,85217.26349944051
37764,73872.30563387854
37765,238413.00037618875
37766,126513.51507110783
37767,80753.7809293287
37768,395275.06284935714
37769,158159.64014725882
37770,62641.30212323896
37771,73893.61247384668
37772,73899.4807664852
37773,59213.46361421746
37774,63233.562199659995
37775,113248.13684517777
37776,89475.79016745993
37777,70181.24932204733
37778,53914.98962314501
37779,46373.73001669826
37780,111511.73399615812
37781,67905.0671996288
37782,186558.15864396532
37783,84791.1898772851
37784,192387.3728702037
37785,145678.09029842465
37786,232829.06334401126
37787,82650.28312120048
37788,187677.2089974069
37789,143994.01619452302
37790,78398.24713298892
37791,135097.8010854697
37792,182859.65149584785
37793,318787.6475893588
37794,164421.98955695683
37795,238395.65940487714
37796,97579.9973201711
37797,87213.92377556252
37798,115394.30201417056
37799,106620.67266970483
37800,72017.30248410931
37801,123207.22108654525
37802,108171.34552114632
37803,92244.62181263532
37804,69146.76809820948
37805,118755.41656675811
37806,122629.55874418476
37807,92794.89176681235
37808,71200.08105986344
37809,41434.85317256742
37810,108113.45250159537
37811,97951.02191911614
37812,179816.23553415644
37813,71639.04988214545
37814,81989.34419095091
37815,108857.88778854784
37816,134363.69673328838
37817,55203.17436288368
37818,193625.5920482664
37819,59903.032559996325
37820,205572.23009123642
37821,60638.96882064459
37822,70302.41065848738
37823,134477.44654310014
37824,134527.12084100483
37825,108221.25140194036
37826,127968.9475081074
37827,102082.69259516921
37828,168798.29387646815
37829,66215.83705904643
37830,77056.73161054653
37831,104939.83274008764
37832,142079.821623695
37833,130049.75510877816
37834,98363.98085135917
37835,68421.67563554406
37836,85959.07674690508
37837,114617.34158609225
37838,60948.55401365382
37839,180097.21940827265
37840,59578.604303803826
37841,47826.07922243226
37842,144939.13511650535
37843,101969.8821125147
37844,63711.1874313625
37845,160604.86603388988
37846,82676.09463294306
37847,66244.70349013493
37848,171133.71232655883
37849,95269.36905271944
37850,101926.72475422526
37851,126400.45094496803
37852,80387.6347620323
37853,311737.79813326185
37854,624752.183585257
37855,90969.63632596318
37856,89731.97946550208
37857,83371.48435916654
37858,63709.39089671585
37859,57450.24694822769
37860,106886.95574868357
37861,117667.72313345279
37862,66096.90140557912
37863,89665.56216114893
37864,69043.58219107875
37865,167684.43064473078
37866,116358.75260418409
37867,68987.44790238417
37868,124616.90148232838
37869,66382.3794098995
37870,101674.03040655341
37871,336596.79118183063
37872,69296.46473623392
37873,93969.61763236421
37874,109083.04801286195
37875,90445.69729563125
37876,53708.03279481404
37877,108958.38963844336
37878,132749.05505023245
37879,177313.6258891903
37880,212280.99764466827
37881,238506.79953378765
37882,51813.95675235555
37883,185683.8895329649
37884,133535.93864401482
37885,71479.46572890818
37886,146900.10724383942
37887,104160.55965363634
37888,129704.93841725757
37889,66789.94890816658
37890,53256.24048377684
37891,101288.77002597722
37892,124070.89312303672
37893,167627.77601180703
37894,93802.4323636747
37895,111633.65534552443
37896,67649.06300046536
37897,47544.01356125079
37898,162474.05322839133
37899,106215.78868897224
37900,68007.55451097811
37901,68002.91253342773
37902,72441.93963669945
37903,56104.295458078734
37904,99016.5403842922
37905,264793.7428371133
37906,75106.13159353913
37907,205038.91355205534
37908,59943.703882225
37909,116805.64286777658
37910,53072.08440879173
37911,105875.23201746028
37912,96913.98954243539
37913,56832.32287429615
37914,72314.53989610975
37915,66133.47175607423
37916,194349.16760371346
37917,130050.59241531465
37918,186584.31938054477
37919,123466.55578418702
37920,98951.983996243
37921,125460.20588818652
37922,110139.12204354446
37923,178564.62149566459
37924,121833.39331010878
37925,214972.2905114691
37926,129376.63825999461
37927,118350.78628430353
37928,96332.32802595617
37929,118551.73952622953
37930,149664.03952713753
37931,54179.63354325581
37932,62310.715549689514
37933,125069.89787723705
37934,62480.6078675559
37935,142689.2318179132
37936,112877.62049621965
37937,95965.24717724434
37938,213528.19391990593
37939,67061.31131629617
37940,97029.7744955559
37941,119398.32597776732
37942,110073.01422781005
37943,80861.20537211793
37944,60028.276094807385
37945,105022.89923149251
37946,66946.0727154828
37947,119015.28836971444
37948,115167.02683663249
37949,102956.65860336725
37950,87358.03781275495
37951,67411.33653125932
37952,90290.71781030454
37953,101652.19588499283
37954,160142.3121919945
37955,130119.57541920603
37956,93122.68740264262
37957,179793.2082065621
37958,105364.61830370553
37959,70277.1896004685
37960,115782.33104910888
37961,97826.40758385803
37962,246991.56802538683
37963,91491.0805013529
37964,69607.80361694294
37965,201139.76017855888
37966,80342.08781889427
37967,63288.412740004984
37968,114921.5771801057
37969,70826.19094263524
37970,71478.81369625346
37971,105923.78074755249
37972,197764.33520274534
37973,60376.45668644614
37974,49941.46458225167
37975,101975.0620462624
37976,89357.7524558229
37977,398231.4290637516
37978,476386.12930720946
37979,144902.7651804175
37980,53481.12829689933
37981,148557.05342397094
37982,119224.18953394491
37983,86477.1721420091
37984,125812.5241481135
37985,103852.00380393348
37986,104515.1573368592
37987,169450.45376076055
37988,62122.08471505184
37989,64541.68791548429
37990,115667.550411302
37991,110979.91438824299
37992,54648.1750084669
37993,69707.4319101231
37994,77184.39082413245
37995,209688.74194231897
37996,84670.78078657648
37997,304163.3242188087
37998,137981.81478691415
37999,133639.81241962497
38000,104153.75555346161
38001,159217.19970849005
38002,55549.6661363799
38003,77259.9277827994
38004,134217.10281876865
38005,214501.34478868957
38006,67298.84148557107
38007,68539.29425708693
38008,70564.00615015367
38009,246880.3614672321
38010,72224.51291272676
38011,107665.75836226648
38012,60838.302506371765
38013,101353.36212850499
38014,72839.97961749072
38015,178269.3236352579
38016,56885.15523487801
38017,156191.5754714019
38018,89925.3927066921
38019,131140.9129027523
38020,62948.40200406514
38021,276799.49110670923
38022,108509.04390837904
38023,106211.23265775903
38024,145039.08166284257
38025,90539.54123945785
38026,176446.20461393037
38027,86475.56933546616
38028,105816.73998999217
38029,143906.1602548615
38030,62546.98552051156
38031,72746.56895934023
38032,59930.39221081383
38033,59260.60017214444
38034,131058.30333490406
38035,91573.8664598716
38036,78211.9828333424
38037,110777.60177400171
38038,103700.80034365063
38039,70672.09692077848
38040,188041.57843108758
38041,80959.68723758639
38042,82338.64370846201
38043,72629.29422876982
38044,153921.29910662776
38045,126211.95500238391
38046,65925.85569582785
38047,163387.2299088149
38048,122929.74887353412
38049,109424.58983736082
38050,77876.788194266
38051,116555.81421007107
38052,96582.06537557827
38053,147512.57190705359
38054,131422.3245829505
38055,48143.133020110414
38056,88242.05412448791
38057,107009.17783293789
38058,85070.77790929019
38059,67307.61174069048
38060,54943.52691626259
38061,134851.8476919859
38062,111602.16392635388
38063,92354.20918739343
38064,149055.17958363122
38065,123987.92780141585
38066,62448.366006768265
38067,388974.94649754907
38068,118095.85407861456
38069,53377.41653237844
38070,196442.19017588053
38071,105616.5678345928
38072,78656.41306270656
38073,85456.82057474277
38074,80045.4629539476
38075,176460.5365911873
38076,78484.86220014832
38077,104736.53666553051
38078,106253.94895432706
38079,132986.9499432667
38080,58621.9295285529
38081,131896.32257489255
38082,121700.5899706372
38083,112874.28344258814
38084,104181.88064941173
38085,440042.580084783
38086,174596.29008922228
38087,60918.97043537538
38088,47225.51763993737
38089,189319.49242672173
38090,69623.32952929102
38091,63061.81503559768
38092,65051.78002631723
38093,51812.437614770926
38094,97094.24740091385
38095,202108.51533965848
38096,56321.54764627554
38097,88341.78804859355
38098,169503.115487481
38099,69072.94900981037
38100,103436.84689236246
38101,110041.27074201911
38102,71051.32729826245
38103,146827.1756163095
38104,73451.87212858864
38105,73565.28373523027
38106,73172.33924015629
38107,217713.3415354647
38108,82421.3482838051
38109,87931.54406658572
38110,118578.61593979824
38111,120924.7288436272
38112,157042.92033088993
38113,102129.57745896207
38114,106077.15735916255
38115,159759.68785403078
38116,97265.70633658333
38117,177645.34623541695
38118,172882.98487108166
38119,93010.50328250282
38120,84648.46448597776
38121,314334.43590769445
38122,120081.2418672186
38123,239554.27056185013
38124,112260.82674631858
38125,345811.3662624372
38126,124769.29391546198
38127,99113.59048198833
38128,197786.0081062264
38129,77943.19737609407
38130,101331.20761723563
38131,128278.60328939804
38132,134974.25052464765
38133,90775.27310787121
38134,108099.96149355336
38135,103632.89592837448
38136,134459.1689208527
38137,101402.4834128966
38138,114410.96386541473
38139,130488.59914711559
38140,104459.40191345806
38141,168609.9711932012
38142,65008.84005195204
38143,104316.84307096817
38144,93946.72007656391
38145,177361.22061630114
38146,128935.9609236739
38147,101832.14618699846
38148,138154.24166708818
38149,314415.58875479875
38150,172682.72913539223
38151,128327.24858286067
38152,347027.3627006414
38153,81348.73914820357
38154,127873.56661092663
38155,107948.79365477242
38156,62060.23831573926
38157,106874.25467845474
38158,215162.22627699655
38159,121344.96770319996
38160,85599.88370067268
38161,139617.5435581423
38162,158565.06243024667
38163,67364.07737451736
38164,112104.65634596322
38165,202844.13816986314
38166,188949.36261812024
38167,287361.3026488529
38168,75568.80178670168
38169,110684.82369368986
38170,86874.76536517334
38171,73974.44362525737
38172,87495.49058973348
38173,147064.44603498423
38174,53065.24409637734
38175,149806.28513159353
38176,147983.87507924324
38177,109639.98450264233
38178,127171.23117482185
38179,54619.48038189359
38180,71086.40202568569
38181,81888.39935075188
38182,127176.39987712685
38183,92798.9892628087
38184,108033.80429397235
38185,92060.26204819937
38186,113960.61625888206
38187,94006.4870567243
38188,109667.19775587096
38189,138801.80284245158
38190,74316.7105337453
38191,190892.98409271176
38192,324091.49612285104
38193,54440.65509949712
38194,141270.73956576546
38195,83006.24304203317
38196,84487.1637179633
38197,93870.91234392118
38198,63044.99105195927
38199,192190.15735541805
38200,77878.16242504194
38201,145086.59663477002
38202,132015.95084055344
38203,83460.30107555343
38204,72367.63753850842
38205,65284.512105517846
38206,123691.55052081222
38207,58461.023687131514
38208,85877.78994356153
38209,61192.696444347726
38210,201779.86774026044
38211,55759.37474757587
38212,95057.58240576154
38213,53243.09440131016
38214,237894.60179444164
38215,90211.18888393037
38216,203784.6852748766
38217,157807.4346888883
38218,80559.09199753248
38219,87637.37118459516
38220,135641.54599654546
38221,90003.33463297797
38222,69536.99816777423
38223,93415.55438292377
38224,65898.00879705956
38225,78307.75857201543
38226,146078.13420296978
38227,97172.59497965724
38228,76801.6439378525
38229,176183.13620992194
38230,103295.71331401996
38231,196577.8362678741
38232,152219.0715668078
38233,113449.73444062483
38234,92868.79046225827
38235,137330.37790504505
38236,194615.64302417194
38237,108201.19234813849
38238,75064.49510881577
38239,212987.7640518658
38240,64237.66476290064
38241,68800.62237631931
38242,117314.67578932477
38243,148129.92173475068
38244,130195.88461526152
38245,134324.6065030715
38246,67189.47911054743
38247,300064.5766854532
38248,88380.34760269916
38249,57255.307769665655
38250,92599.01486552239
38251,177849.89374427876
38252,102010.86612885236
38253,60356.6252296672
38254,112169.0438538832
38255,57392.261989841776
38256,109932.29761843877
38257,93208.52545554364
38258,312000.0735779489
38259,134002.9335336876
38260,82915.81662909398
38261,122115.61651931333
38262,107023.46904472662
38263,124807.604110274
38264,89740.79682554028
38265,132169.53593554616
38266,120051.90403805595
38267,248043.92709965078
38268,80361.48801782378
38269,73826.7596477365
38270,76869.82469168055
38271,276179.5714382492
38272,208655.7262775959
38273,122559.82046603675
38274,140122.30353838182
38275,73637.90683708136
38276,93814.6956229039
38277,84769.10698897671
38278,125594.70234512181
38279,90196.81713298417
38280,200029.88966409437
38281,110961.49184510572
38282,91918.16251459622
38283,68507.9197981866
38284,89866.32091102691
38285,164493.77317374293
38286,112260.30755947922
38287,163330.43215971324
38288,144623.6736523244
38289,95720.30718516355
38290,61582.177788462745
38291,102575.01065141076
38292,56331.13776572631
38293,78379.08473029104
38294,110867.69945832215
38295,65107.47990463166
38296,121295.23892685724
38297,89761.14993470068
38298,90891.22951412259
38299,127918.92793782565
38300,78950.05893748766
38301,70473.40949588639
38302,98367.17511395019
38303,98288.65209992371
38304,87004.50449886038
38305,282347.6619082639
38306,193625.5920482664
38307,318795.2418074312
38308,232416.6489525283
38309,57758.59687402834
38310,120155.85540581399
38311,66652.31292340491
38312,66038.68432305375
38313,66402.40175711316
38314,129086.56343905826
38315,64547.88513851445
38316,195036.28966988187
38317,147646.57958890815
38318,147152.65671339736
38319,89150.07057654753
38320,105920.39693888702
38321,53802.942966674775
38322,67515.3481457113
38323,86012.97421971968
38324,81866.05069327963
38325,287835.8353149559
38326,94802.34931029724
38327,68557.97007715201
38328,100377.67906221388
38329,279369.8183168503
38330,344848.1146693294
38331,48072.04995410373
38332,157540.67029185215
38333,120637.18051411599
38334,93798.02481451082
38335,61756.11839025575
38336,111969.72723117474
38337,60791.358971656824
38338,305993.0982591595
38339,120227.19457940082
38340,129012.97721920251
38341,150240.92942650503
38342,65690.01210954927
38343,125101.78374216326
38344,132768.0127048496
38345,83761.8277514487
38346,112174.78866603177
38347,68811.00143838237
38348,68866.06740480155
38349,126750.87809290383
38350,221035.67105392017
38351,109727.033298907
38352,153182.21780174703
38353,63818.879299280015
38354,58547.34840089036
38355,187372.49462653973
38356,70118.46651304128
38357,121126.44460361943
38358,61940.60427827554
38359,94441.57617905087
38360,122042.92467952167
38361,62604.4755143747
38362,83221.93565541602
38363,174056.10955571552
38364,95338.84309148064
38365,142560.1615427779
38366,67863.53006969772
38367,78947.77428405042
38368,129263.09271268782
38369,159437.39375190245
38370,101440.27007312808
38371,61588.96252657047
38372,147237.16520349256
38373,69123.02646791094
38374,106221.71170366592
38375,71654.39422782004
38376,117560.5484336774
38377,99484.24477115512
38378,92334.09290906541
38379,88355.89500928555
38380,73998.4061709551
38381,87570.59826630336
38382,108117.44818266324
38383,95846.11809144107
38384,70984.81434648427
38385,95504.01884963171
38386,122970.78962626321
38387,147874.95756180712
38388,107636.79395349583
38389,80762.44091021232
38390,108372.59803410774
38391,80397.90982746349
38392,137513.329940558
38393,50001.176669352804
38394,79942.21507837088
38395,99185.0284594121
38396,147067.14224626825
38397,274550.1466289585
38398,72871.23850155782
38399,108339.80252088798
38400,253534.64175623388
38401,60786.179352827705
38402,72897.88447009565
38403,60261.822376072785
38404,92438.72744228151
38405,49333.43574235505
38406,85630.17650459814
38407,149769.25594373007
38408,54320.5247403723
38409,77398.46338271047
38410,55258.833642687765
38411,115150.08280423387
38412,168134.76772097615
38413,114869.40188446426
38414,159930.37252573756
38415,362346.99655783945
38416,112089.70006915327
38417,174596.29008922228
38418,111075.52867222062
38419,124343.44175888142
38420,97052.3882352151
38421,139319.22967523668
38422,76518.14807517454
38423,90786.01485402307
38424,134328.40937556894
38425,85368.49900224582
38426,131107.1802327893
38427,110720.63500297758
38428,121998.9464665148
38429,126959.37130931712
38430,38785.77899196696
38431,138659.89719129438
38432,86119.8994803775
38433,122732.98343391981
38434,108328.20655151822
38435,159228.52581991703
38436,113602.49562631054
38437,66250.9228324366
38438,110336.50768817792
38439,122698.52182691963
38440,237550.00486162337
38441,65592.55258004702
38442,95190.02203227513
38443,396800.2349888546
38444,152547.3340231266
38445,168162.74868224526
38446,147291.26435243618
38447,159092.92736158904
38448,58905.71571722618
38449,61153.8219319611
38450,101534.55796667944
38451,124545.0100768592
38452,107512.52690544116
38453,65008.84005195204
38454,86422.03207210932
38455,157710.43583883543
38456,74719.21046677028
38457,85851.93850009433
38458,107791.47376695789
38459,147041.50058479077
38460,248904.1424673111
38461,142692.72915785477
38462,158396.2295343019
38463,84279.33645863042
38464,77314.21097633839
38465,57954.83247279419
38466,95592.45612796483
38467,79118.44743304938
38468,100303.00500900019
38469,116385.52689265728
38470,174779.43274540873
38471,190648.76906109194
38472,102508.35240867353
38473,123131.43687176
38474,66665.06686197006
38475,74042.79231667846
38476,68059.37392896418
38477,51741.44963425022
38478,112987.57408028917
38479,108690.83052620682
38480,111516.2726211058
38481,106885.60831276278
38482,72956.48794744903
38483,96255.93570287176
38484,74732.94680724229
38485,124925.83581824401
38486,89856.9508797117
38487,172025.08394793933
38488,201935.4730930961
38489,78597.28055194081
38490,105781.26226609042
38491,82165.99428976158
38492,58652.76371984803
38493,226800.91650339344
38494,66287.19242162586
38495,104503.48023806816
38496,220731.72505545217
38497,200872.16694098682
38498,58196.72419771289
38499,187607.0070902902
38500,168708.2078830902
38501,123715.3150257201
38502,141467.14046734606
38503,98857.55104016894
38504,189535.32347357558
38505,95245.70438145287
38506,131058.30333490406
38507,92246.77940372471
38508,148770.50130056223
38509,115976.75709107252
38510,232137.27937365026
38511,84344.86635265026
38512,231386.61665024544
38513,116993.20148585021
38514,77861.81821581144
38515,88431.33927033417
38516,136210.1894203194
38517,43287.847554409
38518,62333.003910105544
38519,53313.194985374044
38520,97564.97930421485
38521,61532.25594945153
38522,90439.42951992138
38523,82978.76930129489
38524,79188.33042228612
38525,115080.38318320671
38526,98766.42228100308
38527,165133.29696805705
38528,106763.00515163082
38529,67018.65287284815
38530,116605.95593871843
38531,60828.71063151122
38532,84098.38956351309
38533,103513.51071861929
38534,82651.1897837498
38535,91326.96723228868
38536,119926.53750047136
38537,96555.19218308979
38538,237134.79202701122
38539,95653.67300613987
38540,138816.536641697
38541,76220.81096140991
38542,94117.8157934909
38543,71804.0559028961
38544,103533.89226777933
38545,109426.61479565981
38546,116485.62319946251
38547,161913.14071027687
38548,81837.42424185117
38549,126585.64066418778
38550,78012.47128785762
38551,80487.98158934843
38552,171261.15694856143
38553,139076.08955317453
38554,118984.1196517651
38555,109951.80558822716
38556,263210.7871127333
38557,99131.17046831164
38558,95649.85889143932
38559,116427.50899870071
38560,192257.44984885945
38561,68204.6900566161
38562,144199.74494566687
38563,69073.05314180882
38564,139482.71552065574
38565,90463.39848506293
38566,259505.01219435464
38567,94999.78455692828
38568,153651.81932168265
38569,101911.43680531863
38570,178960.4031643772
38571,137230.896559607
38572,134895.83067195537
38573,79212.63364139298
38574,114358.19794244342
38575,53400.645214649754
38576,96867.92911013158
38577,353044.64963435405
38578,53481.753882528705
38579,118289.40323599176
38580,126744.09305218133
38581,103158.06795575508
38582,105687.52031374708
38583,110063.47242001981
38584,62998.73211287032
38585,188866.83747008443
38586,251552.43462601816
38587,67184.05508260097
38588,74585.41877257693
38589,131271.3578439273
38590,80437.40946068865
38591,198987.25886154262
38592,79948.1898336475
38593,165492.82158462697
38594,81643.7575956351
38595,70221.09024441193
38596,126390.54278671478
38597,70104.43580835406
38598,208948.13026430237
38599,107729.0885266231
38600,136185.71619356057
38601,89440.51333068311
38602,177498.8249073285
38603,94818.9128125406
38604,76899.2833265345
38605,115585.08631328074
38606,108627.92258954195
38607,113494.9302007801
38608,82029.90031843702
38609,61602.18458694996
38610,111500.60824958893
38611,122772.72559494231
38612,200357.77635221518
38613,204449.91235009793
38614,55012.8541166589
38615,109056.68566684757
38616,79550.52966083583
38617,74320.19058104491
38618,104367.8738373656
38619,42645.012502017315
38620,67946.78974963499
38621,77280.06008869814
38622,290824.66162969347
38623,74841.75038826125
38624,148897.42791106988
38625,117607.55122092033
38626,69110.60119657415
38627,154460.59099864418
38628,96927.73676228459
38629,96103.80680798145
38630,102386.32246940107
38631,109160.34522775568
38632,120978.29829439179
38633,107722.44668252725
38634,56808.86361760642
38635,72968.0153646137
38636,120541.40819501641
38637,81383.34844195853
38638,141503.18467487703
38639,119016.90548616188
38640,65334.51080534027
38641,55568.89142771538
38642,276500.91316118906
38643,89963.14707393144
38644,74946.26103637245
38645,130882.8363202659
38646,57327.866145237116
38647,67926.52732267343
38648,141967.7524098594
38649,70523.88603462442
38650,82237.76138280974
38651,70663.1133275569
38652,77803.93363907623
38653,174225.48321931472
38654,82761.98345855327
38655,50737.19906622151
38656,301582.0648507753
38657,94508.90906456254
38658,238481.4752720247
38659,138066.27487000858
38660,100680.89556977764
38661,75100.16149003783
38662,110334.95610292826
38663,93060.19281685076
38664,100922.75971064519
38665,61328.12019400418
38666,209655.45864876092
38667,115330.3123880104
38668,69178.81224374752
38669,115044.08788158649
38670,70838.73158996602
38671,197148.398461185
38672,79476.25971737236
38673,93388.72276383082
38674,93493.21791660637
38675,302061.96883868263
38676,87835.43368248646
38677,152448.67212731115
38678,99330.94933717171
38679,157969.6712109489
38680,96959.60180816933
38681,89508.46414178921
38682,117711.7752217834
38683,65399.933938675356
38684,112520.17580754777
38685,60873.253820104896
38686,167757.46520289918
38687,166326.64175772324
38688,110785.57194251759
38689,92152.42075304428
38690,65147.927232104674
38691,133669.13968843105
