,0
6501,2.0
6502,2.0
6503,3.0
6504,2.0
6505,2.0
6506,8.0
6507,7.0
6508,5.0
6509,13.0
6510,1.0
6511,5.0
6512,1.0
6513,2.0
6514,1.0
6515,5.0
6516,2.0
6517,2.0
6518,1.0
6519,7.0
6520,2.0
6521,6.0
6522,
6523,2.0
6524,3.0
6525,9.0
6526,4.0
6527,2.0
6528,6.0
6529,3.0
6530,11.0
6531,7.0
6532,5.0
6533,6.0
6534,1.0
6535,9.0
6536,2.0
6537,3.0
6538,4.0
6539,1.0
6540,5.0
6541,2.0
6542,6.0
6543,1.0
6544,2.0
6545,3.0
6546,3.0
6547,3.0
6548,7.0
6549,3.0
6550,2.0
6551,7.0
6552,13.0
6553,2.0
6554,3.0
6555,3.0
6556,9.0
6557,3.0
6558,3.0
6559,4.0
6560,1.0
6561,1.0
6562,1.0
6563,3.0
6564,2.0
6565,1.0
6566,4.0
6567,2.0
6568,14.0
6569,19.0
6570,3.0
6571,15.0
6572,4.0
6573,2.0
6574,4.0
6575,1.0
6576,1.0
6577,4.0
6578,2.0
6579,2.0
6580,1.0
6581,2.0
6582,4.0
6583,1.0
6584,5.0
6585,1.0
6586,1.0
6587,2.0
6588,4.0
6589,5.0
6590,3.0
6591,2.0
6592,5.0
6593,30.0
6594,10.0
6595,1.0
6596,4.0
6597,2.0
6598,4.0
6599,3.0
6600,2.0
6601,1.0
6602,7.0
6603,3.0
6604,2.0
6605,3.0
6606,4.0
6607,3.0
6608,1.0
6609,4.0
6610,1.0
6611,4.0
6612,6.0
6613,4.0
6614,5.0
6615,2.0
6616,
6617,1.0
6618,2.0
6619,
6620,9.0
6621,5.0
6622,5.0
6623,2.0
6624,2.0
6625,2.0
6626,1.0
6627,6.0
6628,2.0
6629,1.0
6630,4.0
6631,5.0
6632,1.0
6633,9.0
6634,3.0
6635,9.0
6636,2.0
6637,1.0
6638,10.0
6639,4.0
6640,1.0
6641,2.0
6642,3.0
6643,2.0
6644,3.0
6645,2.0
6646,5.0
6647,6.0
6648,1.0
6649,7.0
6650,3.0
6651,1.0
6652,1.0
6653,3.0
6654,1.0
6655,1.0
6656,2.0
6657,6.0
6658,7.0
6659,1.0
6660,5.0
6661,2.0
6662,1.0
6663,2.0
6664,5.0
6665,7.0
6666,4.0
6667,1.0
6668,11.0
6669,4.0
6670,8.0
6671,6.0
6672,2.0
6673,2.0
6674,2.0
6675,2.0
6676,2.0
6677,3.0
6678,2.0
6679,4.0
6680,12.0
6681,1.0
6682,1.0
6683,3.0
6684,2.0
6685,1.0
6686,3.0
6687,3.0
6688,9.0
6689,
6690,
6691,1.0
6692,2.0
6693,4.0
6694,4.0
6695,3.0
6696,3.0
6697,3.0
6698,2.0
6699,
6700,2.0
6701,
6702,25.0
6703,7.0
6704,3.0
6705,1.0
6706,3.0
6707,1.0
6708,6.0
6709,3.0
6710,2.0
6711,1.0
6712,8.0
6713,2.0
6714,1.0
6715,1.0
6716,1.0
6717,8.0
6718,14.0
6719,4.0
6720,3.0
6721,1.0
6722,2.0
6723,2.0
6724,3.0
6725,3.0
6726,
6727,5.0
6728,3.0
6729,9.0
6730,2.0
6731,2.0
6732,3.0
6733,2.0
6734,2.0
6735,5.0
6736,4.0
6737,1.0
6738,2.0
6739,1.0
6740,2.0
6741,1.0
6742,2.0
6743,3.0
6744,2.0
6745,1.0
6746,5.0
6747,5.0
6748,2.0
6749,2.0
6750,9.0
6751,4.0
6752,2.0
6753,4.0
6754,
6755,6.0
6756,2.0
6757,10.0
6758,5.0
6759,3.0
6760,1.0
6761,19.0
6762,1.0
6763,1.0
6764,5.0
6765,4.0
6766,1.0
6767,1.0
6768,3.0
6769,
6770,1.0
6771,2.0
6772,5.0
6773,3.0
6774,2.0
6775,9.0
6776,19.0
6777,5.0
6778,6.0
6779,1.0
6780,1.0
6781,2.0
6782,2.0
6783,4.0
6784,2.0
6785,1.0
6786,1.0
6787,2.0
6788,3.0
6789,2.0
6790,6.0
6791,2.0
6792,6.0
6793,4.0
6794,4.0
6795,3.0
6796,5.0
6797,1.0
6798,1.0
6799,3.0
6800,4.0
6801,4.0
6802,2.0
6803,6.0
6804,5.0
6805,2.0
6806,2.0
6807,5.0
6808,1.0
6809,1.0
6810,2.0
6811,8.0
6812,2.0
6813,1.0
6814,3.0
6815,1.0
6816,1.0
6817,1.0
6818,3.0
6819,1.0
6820,1.0
6821,1.0
6822,1.0
6823,1.0
6824,2.0
6825,3.0
6826,3.0
6827,3.0
6828,1.0
6829,3.0
6830,1.0
6831,5.0
6832,2.0
6833,3.0
6834,1.0
6835,9.0
6836,8.0
6837,1.0
6838,4.0
6839,2.0
6840,3.0
6841,2.0
6842,4.0
6843,2.0
6844,2.0
6845,2.0
6846,2.0
6847,1.0
6848,6.0
6849,3.0
6850,1.0
6851,3.0
6852,1.0
6853,5.0
6854,5.0
6855,8.0
6856,1.0
6857,9.0
6858,1.0
6859,3.0
6860,1.0
6861,4.0
6862,2.0
6863,2.0
6864,7.0
6865,5.0
6866,3.0
6867,1.0
6868,10.0
6869,2.0
6870,3.0
6871,5.0
6872,6.0
6873,9.0
6874,9.0
6875,6.0
6876,3.0
6877,1.0
6878,5.0
6879,2.0
6880,2.0
6881,5.0
6882,17.0
6883,2.0
6884,3.0
6885,5.0
6886,2.0
6887,2.0
6888,6.0
6889,1.0
6890,2.0
6891,2.0
6892,30.0
6893,1.0
6894,7.0
6895,3.0
6896,5.0
6897,1.0
6898,1.0
6899,2.0
6900,5.0
6901,2.0
6902,
6903,5.0
6904,
6905,1.0
6906,7.0
6907,11.0
6908,1.0
6909,4.0
6910,14.0
6911,1.0
6912,2.0
6913,14.0
6914,1.0
6915,3.0
6916,3.0
6917,3.0
6918,2.0
6919,3.0
6920,2.0
6921,3.0
6922,2.0
6923,2.0
6924,2.0
6925,1.0
6926,4.0
6927,3.0
6928,3.0
6929,1.0
6930,3.0
6931,2.0
6932,1.0
6933,3.0
6934,4.0
6935,1.0
6936,2.0
6937,2.0
6938,2.0
6939,5.0
6940,2.0
6941,5.0
6942,4.0
6943,1.0
6944,2.0
6945,2.0
6946,6.0
6947,2.0
6948,8.0
6949,11.0
6950,
6951,3.0
6952,1.0
6953,6.0
6954,4.0
6955,13.0
6956,6.0
6957,2.0
6958,3.0
6959,4.0
6960,4.0
6961,
6962,2.0
6963,3.0
6964,4.0
6965,1.0
6966,8.0
6967,4.0
6968,1.0
6969,7.0
6970,2.0
6971,2.0
6972,3.0
6973,3.0
6974,1.0
6975,9.0
6976,1.0
6977,8.0
6978,2.0
6979,3.0
6980,12.0
6981,4.0
6982,2.0
6983,2.0
6984,1.0
6985,7.0
6986,2.0
6987,9.0
6988,3.0
6989,1.0
6990,6.0
6991,1.0
6992,4.0
6993,12.0
6994,9.0
6995,2.0
6996,2.0
6997,1.0
6998,2.0
6999,2.0
7000,7.0
7001,1.0
7002,2.0
7003,1.0
7004,3.0
7005,1.0
7006,3.0
7007,1.0
7008,5.0
7009,3.0
7010,11.0
7011,2.0
7012,2.0
7013,5.0
7014,3.0
7015,1.0
7016,1.0
7017,3.0
7018,1.0
7019,2.0
7020,2.0
7021,4.0
7022,8.0
7023,4.0
7024,3.0
7025,4.0
7026,3.0
7027,9.0
7028,9.0
7029,6.0
7030,2.0
7031,2.0
7032,
7033,2.0
7034,15.0
7035,2.0
7036,2.0
7037,2.0
7038,3.0
7039,2.0
7040,1.0
7041,4.0
7042,9.0
7043,13.0
7044,
7045,1.0
7046,6.0
7047,2.0
7048,2.0
7049,1.0
7050,3.0
7051,2.0
7052,1.0
7053,2.0
7054,8.0
7055,2.0
7056,
7057,14.0
7058,3.0
7059,1.0
7060,1.0
7061,6.0
7062,10.0
7063,4.0
7064,3.0
7065,1.0
7066,4.0
7067,2.0
7068,
7069,1.0
7070,2.0
7071,1.0
7072,4.0
7073,2.0
7074,7.0
7075,1.0
7076,2.0
7077,3.0
7078,7.0
7079,1.0
7080,3.0
7081,3.0
7082,3.0
7083,1.0
7084,5.0
7085,3.0
7086,4.0
7087,1.0
7088,4.0
7089,2.0
7090,4.0
7091,1.0
7092,1.0
7093,11.0
7094,4.0
7095,3.0
7096,4.0
7097,2.0
7098,2.0
7099,1.0
7100,8.0
7101,4.0
7102,3.0
7103,5.0
7104,8.0
7105,2.0
7106,10.0
7107,2.0
7108,1.0
7109,2.0
7110,2.0
7111,1.0
7112,5.0
7113,3.0
7114,2.0
7115,6.0
7116,2.0
7117,7.0
7118,6.0
7119,10.0
7120,11.0
7121,6.0
7122,2.0
7123,3.0
7124,3.0
7125,1.0
7126,11.0
7127,2.0
7128,1.0
7129,1.0
7130,8.0
7131,6.0
7132,1.0
7133,3.0
7134,7.0
7135,2.0
7136,8.0
7137,4.0
7138,3.0
7139,2.0
7140,2.0
7141,4.0
7142,4.0
7143,5.0
7144,2.0
7145,1.0
7146,12.0
7147,8.0
7148,6.0
7149,
7150,3.0
7151,2.0
7152,6.0
7153,7.0
7154,1.0
7155,1.0
7156,1.0
7157,1.0
7158,1.0
7159,2.0
7160,3.0
7161,3.0
7162,3.0
7163,2.0
7164,2.0
7165,1.0
7166,3.0
7167,3.0
7168,7.0
7169,2.0
7170,1.0
7171,5.0
7172,2.0
7173,1.0
7174,10.0
7175,1.0
7176,21.0
7177,3.0
7178,1.0
7179,4.0
7180,1.0
7181,6.0
7182,1.0
7183,5.0
7184,1.0
7185,2.0
7186,4.0
7187,7.0
7188,9.0
7189,2.0
7190,2.0
7191,2.0
7192,2.0
7193,1.0
7194,2.0
7195,2.0
7196,2.0
7197,1.0
7198,1.0
7199,5.0
7200,3.0
7201,3.0
7202,3.0
7203,2.0
7204,1.0
7205,3.0
7206,1.0
7207,13.0
7208,3.0
7209,2.0
7210,2.0
7211,2.0
7212,9.0
7213,1.0
7214,4.0
7215,1.0
7216,3.0
7217,5.0
7218,4.0
7219,4.0
7220,2.0
7221,2.0
7222,13.0
7223,2.0
7224,6.0
7225,2.0
7226,1.0
7227,16.0
7228,1.0
7229,4.0
7230,4.0
7231,9.0
7232,2.0
7233,1.0
7234,10.0
7235,6.0
7236,3.0
7237,6.0
7238,1.0
7239,1.0
7240,2.0
7241,2.0
7242,1.0
7243,2.0
7244,1.0
7245,2.0
7246,4.0
7247,2.0
7248,1.0
7249,7.0
7250,8.0
7251,9.0
7252,1.0
7253,3.0
7254,2.0
7255,1.0
7256,1.0
7257,3.0
7258,7.0
7259,2.0
7260,4.0
7261,2.0
7262,2.0
7263,5.0
7264,2.0
7265,4.0
7266,6.0
7267,1.0
7268,1.0
7269,3.0
7270,3.0
7271,2.0
7272,3.0
7273,3.0
7274,1.0
7275,2.0
7276,1.0
7277,3.0
7278,12.0
7279,2.0
7280,1.0
7281,4.0
7282,2.0
7283,2.0
7284,3.0
7285,3.0
7286,1.0
7287,3.0
7288,1.0
7289,2.0
7290,2.0
7291,2.0
7292,2.0
7293,1.0
7294,5.0
7295,1.0
7296,5.0
7297,10.0
7298,5.0
7299,6.0
7300,4.0
7301,11.0
7302,1.0
7303,1.0
7304,3.0
7305,5.0
7306,1.0
7307,2.0
7308,3.0
7309,4.0
7310,16.0
7311,2.0
7312,7.0
7313,9.0
7314,5.0
7315,2.0
7316,2.0
7317,1.0
7318,13.0
7319,2.0
7320,2.0
7321,1.0
7322,2.0
7323,1.0
7324,4.0
7325,13.0
7326,4.0
7327,9.0
7328,3.0
7329,6.0
7330,2.0
7331,1.0
7332,17.0
7333,2.0
7334,2.0
7335,9.0
7336,3.0
7337,3.0
7338,3.0
7339,5.0
7340,21.0
7341,3.0
7342,9.0
7343,3.0
7344,1.0
7345,13.0
7346,7.0
7347,2.0
7348,1.0
7349,3.0
7350,3.0
7351,2.0
7352,9.0
7353,6.0
7354,2.0
7355,3.0
7356,11.0
7357,1.0
7358,5.0
7359,1.0
7360,6.0
7361,2.0
7362,2.0
7363,4.0
7364,
7365,6.0
7366,16.0
7367,2.0
7368,3.0
7369,2.0
7370,2.0
7371,11.0
7372,5.0
7373,1.0
7374,5.0
7375,6.0
7376,7.0
7377,5.0
7378,2.0
7379,2.0
7380,4.0
7381,2.0
7382,2.0
7383,2.0
7384,2.0
7385,8.0
7386,19.0
7387,9.0
7388,1.0
7389,4.0
7390,3.0
7391,5.0
7392,4.0
7393,12.0
7394,
7395,3.0
7396,2.0
7397,6.0
7398,1.0
7399,2.0
7400,1.0
7401,
7402,4.0
7403,3.0
7404,3.0
7405,1.0
7406,2.0
7407,
7408,1.0
7409,2.0
7410,8.0
7411,5.0
7412,3.0
7413,3.0
7414,6.0
7415,1.0
7416,5.0
7417,3.0
7418,7.0
7419,3.0
7420,1.0
7421,1.0
7422,10.0
7423,3.0
7424,5.0
7425,1.0
7426,2.0
7427,1.0
7428,11.0
7429,4.0
7430,1.0
7431,10.0
7432,4.0
7433,1.0
7434,2.0
7435,7.0
7436,8.0
7437,4.0
7438,4.0
7439,1.0
7440,3.0
7441,8.0
7442,9.0
7443,1.0
7444,4.0
7445,1.0
7446,3.0
7447,2.0
7448,8.0
7449,1.0
7450,6.0
7451,1.0
7452,3.0
7453,5.0
7454,2.0
7455,1.0
7456,6.0
7457,3.0
7458,3.0
7459,3.0
7460,6.0
7461,6.0
7462,3.0
7463,10.0
7464,2.0
7465,3.0
7466,1.0
7467,2.0
7468,5.0
7469,2.0
7470,3.0
7471,2.0
7472,3.0
7473,3.0
7474,2.0
7475,3.0
7476,6.0
7477,2.0
7478,2.0
7479,1.0
7480,2.0
7481,2.0
7482,1.0
7483,3.0
7484,1.0
7485,2.0
7486,3.0
7487,1.0
7488,2.0
7489,3.0
7490,4.0
7491,8.0
7492,18.0
7493,2.0
7494,2.0
7495,1.0
7496,5.0
7497,3.0
7498,
7499,4.0
7500,8.0
7501,4.0
7502,3.0
7503,8.0
7504,10.0
7505,9.0
7506,1.0
7507,7.0
7508,3.0
7509,1.0
7510,1.0
7511,7.0
7512,3.0
7513,4.0
7514,2.0
7515,2.0
7516,1.0
7517,2.0
7518,1.0
7519,13.0
7520,4.0
7521,1.0
7522,1.0
7523,2.0
7524,3.0
7525,2.0
7526,2.0
7527,5.0
7528,2.0
7529,4.0
7530,8.0
7531,10.0
7532,1.0
7533,4.0
7534,9.0
7535,5.0
7536,2.0
7537,2.0
7538,3.0
7539,3.0
7540,1.0
7541,10.0
7542,1.0
7543,1.0
7544,3.0
7545,1.0
7546,7.0
7547,1.0
7548,1.0
7549,9.0
7550,2.0
7551,2.0
7552,2.0
7553,2.0
7554,3.0
7555,1.0
7556,2.0
7557,1.0
7558,9.0
7559,1.0
7560,1.0
7561,9.0
7562,12.0
7563,4.0
7564,10.0
7565,3.0
7566,29.0
7567,3.0
7568,2.0
7569,5.0
7570,2.0
7571,4.0
7572,3.0
7573,3.0
7574,2.0
7575,
7576,1.0
7577,5.0
7578,2.0
7579,2.0
7580,4.0
7581,2.0
7582,1.0
7583,3.0
7584,3.0
7585,2.0
7586,5.0
7587,3.0
7588,2.0
7589,1.0
7590,1.0
7591,5.0
7592,3.0
7593,4.0
7594,
7595,1.0
7596,2.0
7597,2.0
7598,12.0
7599,3.0
7600,4.0
7601,3.0
7602,2.0
7603,11.0
7604,2.0
7605,2.0
7606,3.0
7607,2.0
7608,
7609,3.0
7610,3.0
7611,5.0
7612,2.0
7613,2.0
7614,1.0
7615,3.0
7616,3.0
7617,1.0
7618,3.0
7619,1.0
7620,1.0
7621,2.0
7622,1.0
7623,2.0
7624,4.0
7625,6.0
7626,8.0
7627,2.0
7628,6.0
7629,1.0
7630,4.0
7631,2.0
7632,3.0
7633,2.0
7634,11.0
7635,2.0
7636,3.0
7637,2.0
7638,6.0
7639,8.0
7640,2.0
7641,7.0
7642,2.0
7643,4.0
7644,2.0
7645,
7646,3.0
7647,12.0
7648,2.0
7649,2.0
7650,4.0
7651,2.0
7652,
7653,1.0
7654,7.0
7655,2.0
7656,10.0
7657,8.0
7658,6.0
7659,2.0
7660,4.0
7661,9.0
7662,4.0
7663,4.0
7664,3.0
7665,2.0
7666,5.0
7667,4.0
7668,2.0
7669,3.0
7670,2.0
7671,10.0
7672,1.0
7673,2.0
7674,1.0
7675,6.0
7676,3.0
7677,2.0
7678,1.0
7679,1.0
7680,8.0
7681,4.0
7682,4.0
7683,1.0
7684,17.0
7685,1.0
7686,12.0
7687,7.0
7688,1.0
7689,3.0
7690,4.0
7691,3.0
7692,3.0
7693,6.0
7694,2.0
7695,3.0
7696,2.0
7697,5.0
7698,3.0
7699,1.0
7700,3.0
7701,3.0
7702,2.0
7703,2.0
7704,2.0
7705,2.0
7706,1.0
7707,1.0
7708,5.0
7709,3.0
7710,2.0
7711,2.0
7712,5.0
7713,3.0
7714,3.0
7715,2.0
7716,2.0
7717,2.0
7718,3.0
7719,10.0
7720,3.0
7721,1.0
7722,5.0
7723,1.0
7724,1.0
7725,5.0
7726,1.0
7727,6.0
7728,2.0
7729,5.0
7730,1.0
7731,3.0
7732,2.0
7733,11.0
7734,2.0
7735,2.0
7736,4.0
7737,3.0
7738,8.0
7739,7.0
7740,8.0
7741,8.0
7742,3.0
7743,
7744,3.0
7745,2.0
7746,2.0
7747,3.0
7748,3.0
7749,2.0
7750,4.0
7751,3.0
7752,4.0
7753,8.0
7754,1.0
7755,2.0
7756,7.0
7757,3.0
7758,5.0
7759,1.0
7760,1.0
7761,1.0
7762,4.0
7763,9.0
7764,4.0
7765,5.0
7766,6.0
7767,4.0
7768,
7769,1.0
7770,2.0
7771,4.0
7772,2.0
7773,3.0
7774,3.0
7775,2.0
7776,12.0
7777,2.0
7778,2.0
7779,3.0
7780,4.0
7781,3.0
7782,4.0
7783,2.0
7784,2.0
7785,7.0
7786,8.0
7787,4.0
7788,8.0
7789,3.0
7790,3.0
7791,2.0
7792,1.0
7793,2.0
7794,3.0
7795,1.0
7796,9.0
7797,2.0
7798,3.0
7799,2.0
7800,2.0
7801,6.0
7802,2.0
7803,4.0
7804,1.0
7805,3.0
7806,9.0
7807,3.0
7808,8.0
7809,4.0
7810,7.0
7811,3.0
7812,3.0
7813,1.0
7814,3.0
7815,3.0
7816,1.0
7817,3.0
7818,1.0
7819,
7820,1.0
7821,3.0
7822,9.0
7823,2.0
7824,2.0
7825,2.0
7826,1.0
7827,3.0
7828,3.0
7829,4.0
7830,3.0
7831,3.0
7832,3.0
7833,2.0
7834,5.0
7835,3.0
7836,2.0
7837,2.0
7838,9.0
7839,4.0
7840,2.0
7841,6.0
7842,3.0
7843,1.0
7844,4.0
7845,1.0
7846,3.0
7847,3.0
7848,9.0
7849,2.0
7850,3.0
7851,
7852,6.0
7853,6.0
7854,6.0
7855,
7856,8.0
7857,7.0
7858,5.0
7859,11.0
7860,4.0
7861,2.0
7862,3.0
7863,3.0
7864,6.0
7865,1.0
7866,5.0
7867,6.0
7868,1.0
7869,1.0
7870,3.0
7871,1.0
7872,2.0
7873,3.0
7874,10.0
7875,12.0
7876,9.0
7877,5.0
7878,1.0
7879,6.0
7880,3.0
7881,2.0
7882,7.0
7883,10.0
7884,2.0
7885,4.0
7886,1.0
7887,1.0
7888,10.0
7889,9.0
7890,9.0
7891,9.0
7892,7.0
7893,2.0
7894,3.0
7895,2.0
7896,2.0
7897,1.0
7898,3.0
7899,26.0
7900,1.0
7901,5.0
7902,4.0
7903,2.0
7904,4.0
7905,
7906,8.0
7907,8.0
7908,2.0
7909,10.0
7910,3.0
7911,2.0
7912,7.0
7913,10.0
7914,3.0
7915,2.0
7916,9.0
7917,4.0
7918,5.0
7919,3.0
7920,2.0
7921,2.0
7922,2.0
7923,6.0
7924,3.0
7925,2.0
7926,1.0
7927,4.0
7928,10.0
7929,1.0
7930,7.0
7931,12.0
7932,
7933,1.0
7934,2.0
7935,2.0
7936,4.0
7937,3.0
7938,13.0
7939,6.0
7940,1.0
7941,1.0
7942,1.0
7943,11.0
7944,1.0
7945,4.0
7946,4.0
7947,2.0
7948,6.0
7949,2.0
7950,8.0
7951,7.0
7952,1.0
7953,4.0
7954,1.0
7955,6.0
7956,2.0
7957,1.0
7958,1.0
7959,2.0
7960,24.0
7961,2.0
7962,7.0
7963,3.0
7964,2.0
7965,5.0
7966,9.0
7967,11.0
7968,5.0
7969,1.0
7970,8.0
7971,12.0
7972,1.0
7973,1.0
7974,17.0
7975,2.0
7976,3.0
7977,
7978,4.0
7979,4.0
7980,4.0
7981,2.0
7982,8.0
7983,
7984,3.0
7985,6.0
7986,2.0
7987,8.0
7988,7.0
7989,4.0
7990,1.0
7991,3.0
7992,3.0
7993,1.0
7994,5.0
7995,2.0
7996,6.0
7997,5.0
7998,1.0
7999,5.0
8000,2.0
8001,3.0
8002,11.0
8003,3.0
8004,3.0
8005,2.0
8006,5.0
8007,5.0
8008,9.0
8009,2.0
8010,5.0
8011,2.0
8012,4.0
8013,2.0
8014,3.0
8015,7.0
8016,
8017,2.0
8018,7.0
8019,2.0
8020,8.0
8021,8.0
8022,1.0
8023,4.0
8024,4.0
8025,2.0
8026,3.0
8027,9.0
8028,5.0
8029,2.0
8030,4.0
8031,3.0
8032,3.0
8033,6.0
8034,1.0
8035,3.0
8036,7.0
8037,2.0
8038,1.0
8039,5.0
8040,13.0
8041,1.0
8042,1.0
8043,1.0
8044,2.0
8045,3.0
8046,2.0
8047,2.0
8048,6.0
8049,7.0
8050,11.0
8051,2.0
8052,8.0
8053,1.0
8054,17.0
8055,2.0
8056,17.0
8057,3.0
8058,2.0
8059,1.0
8060,4.0
8061,1.0
8062,7.0
8063,1.0
8064,2.0
8065,1.0
8066,3.0
8067,9.0
8068,2.0
8069,3.0
8070,
8071,4.0
8072,3.0
8073,6.0
8074,8.0
8075,2.0
8076,10.0
8077,10.0
8078,6.0
8079,2.0
8080,1.0
8081,9.0
8082,1.0
8083,3.0
8084,5.0
8085,3.0
8086,7.0
8087,1.0
8088,1.0
8089,11.0
8090,23.0
8091,2.0
8092,3.0
8093,4.0
8094,5.0
8095,1.0
8096,2.0
8097,3.0
8098,7.0
8099,4.0
8100,2.0
8101,3.0
8102,4.0
8103,3.0
8104,20.0
8105,12.0
8106,2.0
8107,16.0
8108,2.0
8109,9.0
8110,4.0
8111,1.0
8112,1.0
8113,2.0
8114,3.0
8115,3.0
8116,5.0
8117,1.0
8118,3.0
8119,1.0
8120,3.0
8121,1.0
8122,3.0
8123,1.0
8124,1.0
8125,2.0
8126,2.0
8127,3.0
8128,1.0
8129,3.0
8130,
8131,4.0
8132,2.0
8133,2.0
8134,1.0
8135,1.0
8136,2.0
8137,4.0
8138,2.0
8139,6.0
8140,4.0
8141,3.0
8142,2.0
8143,8.0
8144,8.0
8145,1.0
8146,1.0
8147,1.0
8148,3.0
8149,1.0
8150,6.0
8151,1.0
8152,8.0
8153,4.0
8154,1.0
8155,5.0
8156,4.0
8157,8.0
8158,2.0
8159,5.0
8160,3.0
8161,3.0
8162,1.0
8163,8.0
8164,9.0
8165,3.0
8166,2.0
8167,10.0
8168,5.0
8169,1.0
8170,3.0
8171,1.0
8172,14.0
8173,3.0
8174,5.0
8175,1.0
8176,1.0
8177,3.0
8178,6.0
8179,8.0
8180,7.0
8181,9.0
8182,2.0
8183,3.0
8184,3.0
8185,3.0
8186,3.0
8187,10.0
8188,2.0
8189,1.0
8190,2.0
8191,2.0
8192,1.0
8193,2.0
8194,2.0
8195,3.0
8196,1.0
8197,18.0
8198,3.0
8199,4.0
8200,1.0
8201,5.0
8202,4.0
8203,5.0
8204,5.0
8205,3.0
8206,2.0
8207,1.0
8208,2.0
8209,2.0
8210,1.0
8211,3.0
8212,5.0
8213,1.0
8214,2.0
8215,6.0
8216,4.0
8217,
8218,4.0
8219,1.0
8220,5.0
8221,4.0
8222,4.0
8223,4.0
8224,3.0
8225,5.0
8226,3.0
8227,3.0
8228,4.0
8229,4.0
8230,23.0
8231,1.0
8232,2.0
8233,2.0
8234,3.0
8235,14.0
8236,3.0
8237,4.0
8238,1.0
8239,1.0
8240,1.0
8241,2.0
8242,2.0
8243,1.0
8244,3.0
8245,1.0
8246,3.0
8247,4.0
8248,1.0
8249,1.0
8250,2.0
8251,7.0
8252,2.0
8253,5.0
8254,2.0
8255,2.0
8256,2.0
8257,4.0
8258,3.0
8259,1.0
8260,2.0
8261,
8262,6.0
8263,3.0
8264,3.0
8265,2.0
8266,2.0
8267,2.0
8268,4.0
8269,1.0
8270,2.0
8271,11.0
8272,13.0
8273,2.0
8274,4.0
8275,1.0
8276,1.0
8277,4.0
8278,1.0
8279,5.0
8280,3.0
8281,5.0
8282,3.0
8283,3.0
8284,1.0
8285,3.0
8286,2.0
8287,3.0
8288,4.0
8289,3.0
8290,3.0
8291,2.0
8292,2.0
8293,6.0
8294,2.0
8295,4.0
8296,2.0
8297,5.0
8298,4.0
8299,1.0
8300,3.0
8301,2.0
8302,4.0
8303,2.0
8304,1.0
8305,5.0
8306,1.0
8307,9.0
8308,1.0
8309,2.0
8310,4.0
8311,3.0
8312,3.0
8313,8.0
8314,12.0
8315,6.0
8316,5.0
8317,
8318,5.0
8319,2.0
8320,2.0
8321,6.0
8322,1.0
8323,2.0
8324,2.0
8325,7.0
8326,2.0
8327,1.0
8328,3.0
8329,5.0
8330,2.0
8331,1.0
8332,4.0
8333,1.0
8334,2.0
8335,3.0
8336,
8337,2.0
8338,14.0
8339,3.0
8340,10.0
8341,9.0
8342,5.0
8343,5.0
8344,4.0
8345,3.0
8346,1.0
8347,8.0
8348,5.0
8349,2.0
8350,3.0
8351,1.0
8352,2.0
8353,3.0
8354,9.0
8355,5.0
8356,6.0
8357,3.0
8358,9.0
8359,1.0
8360,1.0
8361,20.0
8362,2.0
8363,2.0
8364,2.0
8365,4.0
8366,1.0
8367,4.0
8368,2.0
8369,2.0
8370,5.0
8371,3.0
8372,27.0
8373,1.0
8374,6.0
8375,2.0
8376,2.0
8377,2.0
8378,3.0
8379,2.0
8380,
8381,3.0
8382,1.0
8383,2.0
8384,3.0
8385,2.0
8386,7.0
8387,5.0
8388,6.0
8389,9.0
8390,
8391,6.0
8392,
8393,10.0
8394,10.0
8395,5.0
8396,3.0
8397,1.0
8398,2.0
8399,1.0
8400,10.0
8401,1.0
8402,7.0
8403,3.0
8404,18.0
8405,2.0
8406,4.0
8407,8.0
8408,4.0
8409,5.0
8410,3.0
8411,1.0
8412,2.0
8413,3.0
8414,2.0
8415,4.0
8416,1.0
8417,8.0
8418,3.0
8419,4.0
8420,2.0
8421,9.0
8422,3.0
8423,8.0
8424,2.0
8425,2.0
8426,3.0
8427,3.0
8428,2.0
8429,1.0
8430,10.0
8431,1.0
8432,
8433,10.0
8434,2.0
8435,3.0
8436,11.0
8437,1.0
8438,1.0
8439,3.0
8440,1.0
8441,
8442,15.0
8443,2.0
8444,2.0
8445,1.0
8446,7.0
8447,6.0
8448,10.0
8449,4.0
8450,2.0
8451,
8452,13.0
8453,
8454,6.0
8455,6.0
8456,3.0
8457,11.0
8458,6.0
8459,8.0
8460,3.0
8461,8.0
8462,2.0
8463,8.0
8464,8.0
8465,2.0
8466,17.0
8467,3.0
8468,2.0
8469,2.0
8470,3.0
8471,1.0
8472,4.0
8473,1.0
8474,1.0
8475,1.0
8476,1.0
8477,7.0
8478,1.0
8479,3.0
8480,3.0
8481,21.0
8482,4.0
8483,8.0
8484,1.0
8485,1.0
8486,3.0
8487,2.0
8488,21.0
8489,2.0
8490,1.0
8491,2.0
8492,3.0
8493,11.0
8494,1.0
8495,10.0
8496,2.0
8497,3.0
8498,5.0
8499,42.0
8500,2.0
8501,4.0
8502,12.0
8503,1.0
8504,2.0
8505,1.0
8506,1.0
8507,1.0
8508,5.0
8509,4.0
8510,2.0
8511,
8512,2.0
8513,
8514,3.0
8515,3.0
8516,3.0
8517,5.0
8518,6.0
8519,1.0
8520,1.0
8521,5.0
8522,4.0
