最寄り駅,holdout_ts
66,114082.95454545454
179,84012.63362068965
234,73842.85714285714
310,82293.6170212766
74,83539.47368421052
150,118848.83720930232
60,98038.21656050955
171,138468.085106383
24,113109.17874396135
314,151628.30188679244
280,89671.42857142857
79,106372.72727272728
174,84233.33333333333
181,100987.93103448275
53,101517.39130434782
270,82708.33333333333
416,89857.14285714286
363,140572.72727272726
86,96665.0
417,268100.0
319,93400.0
141,96008.47457627118
373,217600.0
240,104955.55555555556
38,126007.08333333333
68,83427.33333333333
284,93104.81927710843
219,99083.33333333333
301,157345.2380952381
73,98041.93548387097
146,77855.42
61,84225.17316017316
418,144125.0
39,78455.18134715025
265,87108.69565217392
136,103119.04761904762
29,92309.52380952382
42,108460.0
301,157345.2380952381
70,81649.67741935483
281,108163.25203252032
273,215105.76923076922
296,97261.36363636363
49,105232.14285714286
303,94453.84615384616
194,99141.79104477612
199,88057.14285714286
60,99654.96688741722
272,103943.01075268818
8,136157.62711864407
256,171088.6075949367
102,192806.89655172414
2,220064.93506493507
118,118531.8339100346
85,163676.4705882353
192,113765.06024096385
293,159910.0
246,198778.26086956522
363,147896.2962962963
273,206019.60784313726
309,114529.66101694915
97,94454.2372881356
118,118534.42028985507
76,216625.1572327044
118,118531.8339100346
309,108045.08196721312
419,146421.05263157896
108,94003.87596899224
79,105704.0
81,112417.72151898734
153,153165.9090909091
135,101857.8125
67,154831.57894736843
79,104115.21739130435
296,92772.72727272728
23,192891.8918918919
87,117634.88372093023
31,92273.58490566038
100,88731.88405797101
2,212339.04109589042
93,101022.22222222222
270,87608.1081081081
86,96665.0
300,107371.42857142857
76,205517.2619047619
330,109378.0487804878
160,78739.0243902439
174,82424.24242424243
295,117710.76923076923
194,99208.33333333333
39,80602.9255319149
42,107567.46031746031
313,112923.61111111111
225,138219.73684210525
74,81355.69620253165
9,92582.63636363637
16,108458.33333333333
321,133139.70588235295
94,122718.86
16,108837.5
256,177914.47368421053
183,136131.57894736843
360,193256.41025641025
272,108814.58333333333
48,123722.82608695653
419,150600.0
2,216596.66666666666
67,150068.42105263157
136,103119.04761904762
399,131225.8064516129
66,113110.2564102564
312,119553.125
237,119950.0
61,84225.17316017316
141,93339.28571428571
60,98038.21656050955
240,101729.41176470589
1,119609.87654320987
99,164969.23076923078
297,142717.74193548388
60,98038.21656050955
51,119709.44881889764
92,92803.61445783133
82,106577.51937984496
202,83036.84210526316
255,120012.19512195123
151,98180.18018018018
299,86074.62686567164
58,118726.08695652174
66,114096.7032967033
198,80202.53164556962
15,131798.7012987013
61,82742.66816143498
262,82535.71428571429
151,95686.95652173914
39,78455.18134715025
44,118616.66666666667
195,80467.53246753247
96,92378.68852459016
49,105232.14285714286
137,84533.58778625954
370,159986.84210526315
70,81976.02339181287
2,216596.66666666666
78,121712.40601503759
58,124336.98630136986
230,163176.19047619047
77,114647.59036144578
12,72197.67441860466
352,87000.0
193,83615.09433962264
220,107773.49397590362
339,91448.71794871795
88,74374.58333333333
187,239298.50746268657
55,120966.66666666667
349,91482.75862068965
278,118566.66666666667
40,172491.93548387097
13,248037.03703703705
67,150068.42105263157
103,93407.21153846153
291,145027.02702702704
4,85215.57971014493
145,91793.47826086957
181,100987.93103448275
62,120850.87719298246
159,85280.0
359,71071.42857142857
62,120850.87719298246
387,81670.45454545454
178,105955.0505050505
39,78455.18134715025
420,102482.35294117648
360,189444.44444444444
97,94454.2372881356
185,130416.66666666667
105,90415.84158415842
64,112649.12280701754
20,153796.11650485438
276,77718.03278688525
211,114313.55932203389
129,118216.12903225806
272,104433.33333333333
272,103943.01075268818
2,212339.04109589042
55,120966.66666666667
352,87255.81395348837
323,121857.14285714286
107,112336.84210526316
151,95686.95652173914
372,154051.72413793104
93,98719.51219512195
73,97640.35087719298
272,106034.0
399,132362.06896551725
77,114647.59036144578
126,111174.78260869565
31,94320.0
79,105704.0
78,121770.99236641222
16,110078.31325301205
240,103132.53012048193
147,112417.80821917808
258,93107.14285714286
89,260259.0361445783
248,106631.57894736843
141,95564.81481481482
168,90824.28571428571
337,92265.0
172,208155.12820512822
3,104976.31944444444
14,94237.5
65,89381.3953488372
151,95686.95652173914
277,136019.75308641975
60,98038.21656050955
86,97915.0
42,108460.0
28,84094.57364341085
213,91791.64835164836
77,112931.36094674557
59,112168.67469879518
108,95545.58823529411
174,84914.14141414141
268,103655.73770491804
65,89858.82352941176
395,170200.0
116,136650.0
153,155604.3956043956
218,188200.7142857143
374,129363.63636363637
273,215105.76923076922
346,85375.0
52,151429.25170068027
32,88511.32075471699
78,121770.99236641222
50,122113.40206185567
135,107010.16949152542
173,115735.29411764706
200,109276.62337662338
167,144879.4871794872
301,161722.22222222222
265,96578.94736842105
78,121121.39917695473
105,90415.84158415842
33,85867.40959409594
10,101303.73831775702
60,95462.5
62,124839.28571428571
68,81093.79310344828
254,159392.85714285713
95,91453.125
385,103809.52380952382
185,140233.33333333334
103,93407.21153846153
202,84421.9696969697
77,113988.46153846153
182,131421.05263157896
68,81857.5
150,118848.83720930232
184,103500.0
61,84225.17316017316
305,135955.88235294117
53,101517.39130434782
305,132206.55737704918
44,117139.07284768212
83,97539.82242990655
144,96046.59090909091
137,83672.8813559322
269,128918.6046511628
3,104976.31944444444
200,109276.62337662338
173,115735.29411764706
157,229705.1948051948
315,94235.29411764706
126,110927.64227642276
299,89023.37662337662
58,118726.08695652174
65,90888.70967741935
270,81097.22222222222
4,87772.62773722627
174,82424.24242424243
158,81491.93548387097
116,137400.92592592593
48,120772.72727272728
144,96046.59090909091
165,130039.07766990291
61,84225.17316017316
256,171088.6075949367
129,118216.12903225806
121,132397.0588235294
129,121131.25
79,106372.72727272728
105,87594.8717948718
1,111892.30769230769
78,119265.11627906977
249,93200.0
103,92233.48837209302
191,71019.23076923077
313,107410.71428571429
150,116415.73033707865
292,89491.66666666667
65,89858.82352941176
307,92377.77777777778
244,119786.66666666667
52,151429.25170068027
109,95307.93650793651
63,108227.27272727272
63,108227.27272727272
298,146105.97014925373
190,102590.90909090909
306,121774.19354838709
315,93428.57142857143
317,297194.44444444444
95,88812.92517006803
36,81868.68131868132
246,199508.33333333334
220,105454.21686746988
102,198160.7142857143
46,193202.63157894736
273,197093.22033898305
137,83385.27131782945
340,146200.0
194,99234.84848484848
123,139490.0
96,88393.10344827586
82,107652.17391304347
99,167575.18796992482
309,113720.47244094488
98,113786.0294117647
234,73441.32231404958
284,92930.0
63,108227.27272727272
105,90415.84158415842
3,104268.14569536423
65,90888.70967741935
68,83130.51948051948
159,84340.27777777778
309,113720.47244094488
119,93618.33333333333
114,80167.68595041323
18,85897.02970297029
81,110459.41176470589
56,113428.57142857143
109,91514.51612903226
74,83539.47368421052
76,216625.1572327044
2,212339.04109589042
39,79889.73684210527
172,208779.74683544305
308,111611.11111111111
97,97113.04347826086
33,84120.97454545455
81,110459.41176470589
89,253005.95238095237
76,222570.32258064515
309,107864.66165413534
153,153165.9090909091
77,112931.36094674557
103,92257.42574257425
98,114027.27272727272
44,118616.66666666667
78,119265.11627906977
23,192891.8918918919
176,172728.57142857142
115,142890.24390243902
118,118871.68458781362
161,83873.5294117647
23,195022.22222222222
52,152596.45390070922
183,136131.57894736843
29,93620.19230769231
100,93021.42857142857
241,82840.0
218,189027.1264367816
387,82674.41860465116
219,99094.52054794521
61,82742.66816143498
44,118616.66666666667
92,99932.14285714286
7,88274.57627118644
18,84367.61904761905
58,118726.08695652174
1,111892.30769230769
30,181009.80392156861
153,142532.97872340426
1,123025.60975609756
123,141985.98130841122
3,104268.14569536423
268,103655.73770491804
34,125750.0
116,136650.0
71,116489.09090909091
206,130750.0
421,103000.0
291,155525.0
374,125811.6129032258
231,80300.0
228,107958.73786407767
168,87131.42857142857
276,75863.63636363637
31,97370.68965517242
106,184029.7619047619
18,87869.23076923077
97,94454.2372881356
28,81976.69172932331
81,112417.72151898734
400,165888.88888888888
114,79958.79032258065
399,119102.94117647059
108,94003.87596899224
68,83130.51948051948
205,112078.94736842105
412,174230.76923076922
303,94817.39130434782
36,82769.13580246913
287,149474.1379310345
212,84236.84210526316
186,100954.54545454546
250,185802.63157894736
81,108247.53086419753
399,124983.87096774194
126,110927.64227642276
18,85897.02970297029
16,108458.33333333333
273,197093.22033898305
145,91793.47826086957
374,125811.6129032258
225,142686.76470588235
205,112078.94736842105
249,93200.0
236,70725.0
36,82769.13580246913
52,154172.91666666666
58,118414.47368421052
322,83846.15384615384
16,111304.59770114943
255,122715.90909090909
44,116777.77777777778
220,107773.49397590362
108,94003.87596899224
33,83748.93584905661
66,114096.7032967033
150,116415.73033707865
92,98338.75
61,82290.04524886877
99,167575.18796992482
162,90035.71428571429
291,145027.02702702704
365,141260.86956521738
117,110037.5
214,151916.66666666666
70,83413.46153846153
191,71461.53846153847
44,117139.07284768212
76,205517.2619047619
32,87119.92619926199
300,108748.57142857143
314,141436.0
101,85423.07692307692
99,170347.10743801654
103,92233.48837209302
276,75863.63636363637
127,98791.66666666667
417,249636.36363636365
317,297194.44444444444
420,115911.76470588235
258,93107.14285714286
60,99654.96688741722
118,118534.42028985507
141,96008.47457627118
349,92525.86206896552
48,120772.72727272728
32,87981.92771084337
108,94003.87596899224
268,103640.15151515152
145,86764.42307692308
244,122835.61643835617
223,81370.0
166,138938.77551020408
250,174100.0
23,188540.54054054053
7,88536.97916666667
78,121712.40601503759
8,142568.50828729282
273,206019.60784313726
198,80202.53164556962
102,188783.33333333334
105,89410.5504587156
260,98192.30769230769
55,120966.66666666667
162,92808.47457627118
418,115833.33333333333
59,114456.79012345678
11,110225.80645161291
31,92273.58490566038
194,99234.84848484848
18,84367.61904761905
32,88511.32075471699
34,122875.0
103,92533.81642512078
174,83297.16981132075
119,96246.84684684685
248,106647.05882352941
119,93200.0
84,110782.60869565218
99,170347.10743801654
122,132563.63636363635
48,122214.28571428571
10,100163.63636363637
309,108045.08196721312
108,95545.58823529411
290,208291.66666666666
103,92257.42574257425
18,85897.02970297029
157,239754.6875
339,91448.71794871795
11,111135.38461538461
276,73260.37735849057
102,194486.39455782314
66,114627.56756756757
225,135988.7323943662
195,81920.48192771085
69,102973.68421052632
65,90132.8125
339,88794.8717948718
163,178625.0
281,106242.01834862385
277,138797.8021978022
67,150068.42105263157
181,99375.86206896552
4,85215.57971014493
126,111174.78260869565
51,116550.45871559632
264,94956.52173913043
292,88723.88059701493
266,82427.08333333333
151,95450.0
54,185259.25925925927
259,112914.63414634146
70,82704.40251572327
141,89559.82905982906
115,134811.9411764706
330,101369.04761904762
198,78926.4705882353
56,113395.83333333333
32,87119.92619926199
287,149474.1379310345
88,73140.55118110236
202,81201.48148148147
23,190016.44736842104
228,103502.42718446603
81,108247.53086419753
58,118726.08695652174
59,111963.85542168675
333,110880.95238095238
352,87255.81395348837
7,89394.5054945055
155,96647.05882352941
61,82742.66816143498
158,82627.1186440678
146,79584.5306122449
309,108045.08196721312
192,111794.8717948718
362,184882.35294117648
387,81670.45454545454
254,154780.0
67,149074.25742574257
200,111483.54430379746
95,91453.125
190,95810.0
286,184369.5652173913
190,97597.93814432989
187,243229.16666666666
167,140445.94594594595
200,109276.62337662338
321,134207.35294117648
108,94003.87596899224
63,105814.28571428571
242,89045.16129032258
98,113537.90322580645
84,103890.625
103,93407.21153846153
422,110000.0
174,82836.44859813084
157,220297.14285714287
6,159144.578313253
37,108705.88235294117
284,93884.41558441559
338,88969.23076923077
299,88865.78947368421
352,90779.06976744186
230,164075.75757575757
213,90251.21951219512
423,177666.66666666666
297,140875.75757575757
200,109276.62337662338
237,117251.42857142857
201,125820.0
240,104955.55555555556
300,102015.9420289855
112,157840.9090909091
234,75112.6050420168
29,93620.19230769231
192,111794.8717948718
204,96453.84615384616
338,88342.46575342465
259,112914.63414634146
42,108460.0
213,90251.21951219512
11,111135.38461538461
277,128860.67415730337
329,107625.0
246,200843.47826086957
37,110315.78947368421
352,89890.24390243902
180,77686.36363636363
172,208779.74683544305
32,87981.92771084337
113,102847.82608695653
58,118726.08695652174
78,121770.99236641222
141,89559.82905982906
89,264810.3448275862
65,91330.0
53,101097.95918367348
280,87763.88888888889
39,79386.89839572193
9,92582.63636363637
65,89381.3953488372
39,79889.73684210527
130,117455.88235294117
61,82742.66816143498
10,101303.73831775702
33,84329.38518518518
87,112313.63636363637
99,159720.0
27,139233.33333333334
32,87895.0177935943
3,106394.25531914894
195,80184.61538461539
66,114018.55670103093
333,108681.81818181818
250,185802.63157894736
319,93400.0
49,110195.28301886792
240,104955.55555555556
61,83147.70386266094
191,70365.38461538461
218,195392.4705882353
20,153796.11650485438
251,102076.92307692308
2,217493.28859060403
256,169631.25
69,103201.6129032258
8,141337.80487804877
204,90800.0
88,74950.80645161291
73,95483.97435897436
63,105814.28571428571
172,210985.06493506493
180,77980.0
47,84672.97297297297
40,166838.52459016393
141,94764.95726495727
2,217493.28859060403
65,90888.70967741935
159,82220.0
103,92533.81642512078
397,335000.0
85,162031.25
14,91535.71428571429
297,142717.74193548388
240,104955.55555555556
114,80336.2389380531
118,118871.68458781362
119,93618.33333333333
399,124983.87096774194
261,107178.125
150,116279.56989247311
244,119786.66666666667
45,91260.0
166,138617.64705882352
60,99654.96688741722
256,171088.6075949367
73,98041.93548387097
116,132174.10714285713
94,121808.22222222222
301,159684.78260869565
162,92808.47457627118
148,111714.28571428571
413,154750.0
191,70365.38461538461
281,111970.5172413793
94,121663.4129032258
166,138617.64705882352
118,118534.42028985507
157,220297.14285714287
126,110927.64227642276
33,84120.97454545455
135,104419.04761904762
118,118534.42028985507
121,132397.0588235294
231,78716.94915254238
65,90132.8125
77,113714.53488372093
78,119408.76494023904
66,114096.7032967033
76,208847.5
201,129133.33333333333
58,118726.08695652174
2,220064.93506493507
326,97722.22222222222
254,154780.0
81,107852.72727272728
176,154278.57142857142
78,121770.99236641222
194,99141.79104477612
228,103502.42718446603
109,95541.37931034483
59,113333.33333333333
272,108814.58333333333
53,101097.95918367348
36,80162.79069767441
124,180965.5172413793
39,77926.80412371134
109,95307.93650793651
165,136200.25
215,96849.31506849315
84,110782.60869565218
246,198778.26086956522
230,164075.75757575757
74,81922.47191011236
338,91716.66666666667
321,133139.70588235295
371,87868.85245901639
95,91453.125
269,122750.0
272,104433.33333333333
221,109420.0
8,142568.50828729282
132,158877.5
40,166797.54098360657
278,124371.42857142857
213,90251.21951219512
145,91793.47826086957
276,75060.0
81,108247.53086419753
235,255612.72727272726
150,115416.66666666667
17,81585.36585365854
197,160000.0
122,133058.33333333334
38,126915.95959595959
78,121712.40601503759
305,132214.70588235295
370,155800.0
78,121712.40601503759
281,111970.5172413793
219,99083.33333333333
119,94341.6
76,226122.15189873418
375,198413.7931034483
32,88511.32075471699
29,91125.0
38,126007.08333333333
330,109378.0487804878
179,83114.65145228215
67,154831.57894736843
32,87119.92619926199
323,118500.0
105,90673.80952380953
64,111826.08695652174
7,89394.5054945055
54,181888.88888888888
42,107567.46031746031
105,89410.5504587156
41,119546.875
171,139285.7142857143
209,100911.76470588235
194,99234.84848484848
330,103416.66666666667
227,99282.60869565218
68,83427.33333333333
179,85928.3185840708
187,232565.21739130435
338,88342.46575342465
52,152596.45390070922
284,93884.41558441559
67,154831.57894736843
119,93618.33333333333
341,96722.22222222222
364,81886.48648648648
32,87895.0177935943
49,105232.14285714286
98,116001.6806722689
234,73888.52459016393
272,104433.33333333333
103,92346.07843137255
88,74374.58333333333
151,93546.72897196261
13,234764.70588235295
365,128437.5
57,91272.72727272728
374,132585.8064516129
117,111542.66666666667
179,85928.3185840708
8,135682.8402366864
144,99653.1914893617
268,101194.02985074627
54,182029.41176470587
60,99654.96688741722
51,116550.45871559632
336,104266.66666666667
358,102056.41025641025
92,98338.75
70,82704.40251572327
78,119408.76494023904
76,205517.2619047619
241,81261.90476190476
345,130887.75510204081
152,207312.5
32,87895.0177935943
126,110927.64227642276
65,89858.82352941176
94,121808.22222222222
178,103350.50505050505
60,95462.5
110,129176.04938271605
58,123275.80645161291
143,134125.0
180,69457.14285714286
340,169100.0
99,167575.18796992482
99,159720.0
118,118871.68458781362
7,88536.97916666667
193,84101.85185185185
41,119053.84615384616
290,187142.85714285713
76,208847.5
396,69300.0
113,102847.82608695653
131,110050.0
6,157130.0
95,88812.92517006803
76,222570.32258064515
40,166797.54098360657
129,121256.49350649351
208,103464.28571428571
100,95898.64864864865
61,82170.6798245614
4,86067.26618705037
21,84656.25
24,110513.03317535545
235,248550.0680272109
100,92215.27777777778
385,100636.36363636363
2,213909.39597315437
365,141260.86956521738
70,82704.40251572327
223,81370.0
79,104223.40425531915
337,84933.33333333333
324,156203.7037037037
136,103000.0
122,133970.09345794393
113,102235.29411764706
150,120936.04651162791
49,108588.69565217392
76,216625.1572327044
105,90415.84158415842
206,130750.0
66,114082.95454545454
382,131200.0
27,139233.33333333334
73,98041.93548387097
118,120793.79310344828
118,118531.8339100346
157,220297.14285714287
204,95974.57627118644
174,84914.14141414141
356,80726.66666666667
220,105567.5
146,78970.73809523809
15,132675.33333333334
278,124371.42857142857
299,87335.21126760563
117,111542.66666666667
160,78739.0243902439
112,155401.38888888888
270,82708.33333333333
424,181142.85714285713
18,84367.61904761905
338,88342.46575342465
109,95541.37931034483
330,105750.0
33,83748.93584905661
307,90229.16666666667
94,124877.64935064936
39,79386.89839572193
74,81355.69620253165
281,106242.01834862385
345,139265.95744680852
190,96792.92929292929
143,134125.0
31,92273.58490566038
268,102776.92307692308
99,164969.23076923078
315,94015.87301587302
79,104115.21739130435
100,88731.88405797101
281,106242.01834862385
99,167575.18796992482
220,101920.48192771085
2,220064.93506493507
92,101360.0
276,75907.14285714286
66,114082.95454545454
2,216596.66666666666
236,70725.0
7,89200.0
178,102393.5
207,115928.57142857143
25,90100.0
239,81428.57142857143
322,95000.0
221,112932.60869565218
218,189027.1264367816
205,117057.37704918033
299,89373.91304347826
216,151432.43243243243
10,101259.25925925926
278,123379.31034482758
246,201176.72413793104
298,146105.97014925373
286,190836.73469387754
88,74374.58333333333
88,74950.80645161291
240,103132.53012048193
39,79386.89839572193
226,76718.75
7,88274.57627118644
17,82517.24137931035
74,83539.47368421052
65,89858.82352941176
313,112923.61111111111
321,132350.0
13,258390.9090909091
77,117065.26946107784
349,93069.23076923077
22,143652.1739130435
246,201176.72413793104
53,100362.85714285714
40,172491.93548387097
408,211150.0
192,111794.8717948718
121,126970.58823529411
296,94045.45454545454
78,121121.39917695473
34,125750.0
14,94237.5
339,91448.71794871795
166,138938.77551020408
370,159986.84210526315
67,150068.42105263157
166,138617.64705882352
237,119950.0
198,78926.4705882353
244,122835.61643835617
269,125147.72727272728
148,111972.97297297297
157,230956.75675675675
71,116489.09090909091
425,121666.66666666667
79,104115.21739130435
79,106922.22222222222
53,100362.85714285714
148,110256.41025641025
147,113583.33333333333
65,91330.0
33,86042.21621621621
155,96647.05882352941
172,208779.74683544305
66,114018.55670103093
78,121770.99236641222
365,141260.86956521738
117,111542.66666666667
51,121352.54237288136
337,92265.0
313,113772.72727272728
119,94216.52173913043
119,96246.84684684685
295,111110.76923076923
118,118871.68458781362
323,120772.72727272728
149,70702.7397260274
305,129829.6875
172,208779.74683544305
32,88511.32075471699
135,101857.8125
339,84881.57894736843
250,178500.0
280,89671.42857142857
108,93983.45323741007
10,101259.25925925926
94,122718.86
95,91145.45454545454
300,106774.32432432432
117,111542.66666666667
399,132362.06896551725
177,134789.47368421053
149,67098.68421052632
401,97100.0
67,150068.42105263157
244,119786.66666666667
89,253005.95238095237
1,123025.60975609756
98,114027.27272727272
234,73888.52459016393
296,92772.72727272728
109,95541.37931034483
221,114222.44897959183
39,79386.89839572193
56,109701.03092783505
268,101194.02985074627
141,95564.81481481482
105,90673.80952380953
190,97597.93814432989
270,82708.33333333333
369,82269.23076923077
118,118531.8339100346
77,112931.36094674557
39,77926.80412371134
389,203800.0
246,198778.26086956522
70,81649.67741935483
342,95527.58620689655
63,105814.28571428571
30,173204.08163265305
171,139285.7142857143
330,105750.0
309,111064.6551724138
62,125725.0
188,90862.2641509434
179,84012.63362068965
423,173500.0
56,115750.0
102,194486.39455782314
29,91125.0
153,142532.97872340426
292,89491.66666666667
20,153796.11650485438
105,90673.80952380953
225,142686.76470588235
146,77855.42
81,110459.41176470589
61,82290.04524886877
41,118626.98412698413
95,88812.92517006803
349,91008.77192982456
7,89394.5054945055
311,104812.5
52,155602.7397260274
65,90132.8125
33,85867.40959409594
99,159720.0
68,83427.33333333333
62,120850.87719298246
279,216160.0
33,83748.93584905661
211,116798.61111111111
7,89394.5054945055
67,154831.57894736843
198,79253.16455696203
4,86067.26618705037
360,193256.41025641025
33,84329.38518518518
77,117065.26946107784
144,95981.91489361702
112,155401.38888888888
81,108247.53086419753
54,181888.88888888888
150,116415.73033707865
170,99857.14285714286
8,135682.8402366864
165,134039.46078431373
225,142686.76470588235
81,112417.72151898734
242,89045.16129032258
318,151354.16666666666
260,93878.0487804878
184,112403.84615384616
237,106921.9512195122
145,92004.67289719626
216,153346.15384615384
42,107454.16666666667
61,82742.66816143498
345,142819.1489361702
10,100163.63636363637
327,242416.66666666666
1,118050.0
293,154193.8775510204
76,208847.5
44,118616.66666666667
158,81491.93548387097
236,71812.5
63,106118.33333333333
178,105465.5
109,91459.34959349594
88,73140.55118110236
2,220064.93506493507
89,254795.18072289156
103,93407.21153846153
34,122875.0
58,124336.98630136986
6,150880.4347826087
99,159720.0
52,151429.25170068027
230,168828.57142857142
39,79889.73684210527
226,70921.05263157895
53,101517.39130434782
36,81676.02339181287
202,84421.9696969697
295,118924.24242424243
43,89387.09677419355
32,87119.92619926199
88,75361.44067796611
248,106647.05882352941
387,78526.31578947368
104,132857.8947368421
154,131060.9756097561
95,88812.92517006803
231,76711.86440677966
256,166188.3116883117
17,82517.24137931035
11,110225.80645161291
377,130779.0
292,89491.66666666667
364,83494.44444444444
310,86745.83333333333
68,81093.79310344828
279,217866.66666666666
234,73441.32231404958
92,95303.40909090909
277,128860.67415730337
81,110459.41176470589
36,81676.02339181287
192,109387.5
23,195022.22222222222
123,142080.95238095237
238,74282.75862068965
116,136650.0
110,129749.48717948717
284,93104.81927710843
235,248550.0680272109
283,85153.84615384616
73,97640.35087719298
330,109378.0487804878
388,115071.42857142857
211,119280.30303030302
240,106032.60869565218
235,239968.53146853147
129,121906.25
310,86745.83333333333
309,111064.6551724138
114,81415.31746031746
11,111135.38461538461
179,85928.3185840708
113,102847.82608695653
13,234764.70588235295
261,107178.125
338,91716.66666666667
250,178500.0
188,90862.2641509434
2,212339.04109589042
102,192806.89655172414
426,315000.0
6,147525.0
354,132900.0
329,105857.14285714286
129,121256.49350649351
18,85897.02970297029
79,105704.0
48,121436.17021276595
162,90035.71428571429
65,90132.8125
162,91011.86440677966
57,92276.59574468085
32,87895.0177935943
49,112386.91588785047
179,83851.19574468085
215,96849.31506849315
372,177613.63636363635
103,92533.81642512078
59,113333.33333333333
60,99061.30952380953
88,74951.62601626017
328,176424.24242424243
115,137253.11764705883
131,114756.52173913043
118,119635.76642335767
262,83203.125
145,87125.0
56,109509.34579439252
128,92222.22222222222
77,112931.36094674557
33,83748.93584905661
23,192891.8918918919
372,100000.0
58,118726.08695652174
4,87772.62773722627
161,85789.18918918919
44,119984.07643312102
56,109701.03092783505
105,89410.5504587156
182,128250.0
185,133540.0
198,78926.4705882353
168,90869.62025316455
83,97539.82242990655
299,87335.21126760563
399,131225.8064516129
102,198160.7142857143
123,142219.29824561405
256,169631.25
286,191867.3469387755
18,86685.86956521739
258,95217.64705882352
29,92309.52380952382
240,104955.55555555556
131,116333.33333333333
317,319269.23076923075
280,85109.375
112,157840.9090909091
301,157345.2380952381
202,84421.9696969697
3,106394.25531914894
180,74180.0
87,117634.88372093023
121,132397.0588235294
281,106242.01834862385
61,82742.66816143498
350,162482.45614035087
46,181698.71794871794
32,88511.32075471699
38,131016.31067961165
244,126357.14285714286
255,120012.19512195123
193,83730.50847457627
25,90100.0
327,242416.66666666666
257,301250.0
166,130822.22222222222
252,91458.33333333333
37,108705.88235294117
31,99491.07142857143
62,125725.0
337,91012.24489795919
38,129099.793814433
60,100829.375
287,151490.19607843139
113,104465.5172413793
88,75361.44067796611
81,108247.53086419753
427,149666.66666666666
412,183833.33333333334
350,164146.55172413794
19,215550.0
382,122322.58064516129
255,120012.19512195123
17,83187.5
174,84914.14141414141
291,145027.02702702704
120,103538.59649122808
352,90779.06976744186
305,132214.70588235295
7,89394.5054945055
69,103201.6129032258
39,79889.73684210527
46,193202.63157894736
102,194486.39455782314
428,90833.33333333333
165,130039.07766990291
78,119408.76494023904
312,120741.37931034483
184,112403.84615384616
268,101194.02985074627
176,166907.6923076923
349,92525.86206896552
235,235581.72661870503
88,74374.58333333333
159,82220.0
303,96160.71428571429
8,135682.8402366864
36,82769.13580246913
126,109654.86725663717
261,107797.22222222222
85,154470.58823529413
235,248550.0680272109
24,112329.16666666667
43,89387.09677419355
97,97113.04347826086
73,95483.97435897436
179,84012.63362068965
388,115071.42857142857
259,117186.27450980392
200,111706.97674418605
44,118121.9512195122
220,99201.26582278482
110,129749.48717948717
115,137253.11764705883
144,99653.1914893617
281,111970.5172413793
42,108313.8686131387
246,201176.72413793104
136,103000.0
399,132362.06896551725
373,193887.5
281,108163.25203252032
266,84597.56097560975
310,89108.0
17,82517.24137931035
159,85280.0
88,75361.44067796611
235,248550.0680272109
309,111064.6551724138
120,103845.61403508772
181,98555.93220338984
84,103890.625
297,140875.75757575757
16,108458.33333333333
172,208348.4662576687
96,92378.68852459016
218,189027.1264367816
2,212339.04109589042
118,118534.42028985507
1,123025.60975609756
294,103066.66666666667
127,107958.33333333333
145,91793.47826086957
220,101920.48192771085
137,84533.58778625954
300,102015.9420289855
129,123201.25786163523
33,86042.21621621621
155,96647.05882352941
209,100194.02985074627
213,90251.21951219512
174,84914.14141414141
178,102393.5
104,132857.8947368421
77,112931.36094674557
213,91791.64835164836
118,120793.79310344828
251,103974.13793103448
21,85466.66666666667
112,157840.9090909091
125,96993.93939393939
19,227894.73684210525
219,94591.8918918919
103,92257.42574257425
114,80167.68595041323
124,180965.5172413793
167,131233.33333333334
68,81064.15094339622
20,159048.07692307694
246,200843.47826086957
98,116001.6806722689
338,89969.69696969698
73,100225.49019607843
174,83297.16981132075
135,104150.0
332,239323.5294117647
60,98038.21656050955
347,113800.0
137,85479.6875
215,92435.06493506493
136,103164.55696202532
309,113720.47244094488
97,92634.16666666667
28,82613.38582677166
65,91330.0
242,89045.16129032258
2,213909.39597315437
333,114744.44444444444
23,189312.08053691275
76,222570.32258064515
43,97350.0
297,148275.40983606558
70,83413.46153846153
99,159720.0
56,109509.34579439252
181,98555.93220338984
118,119635.76642335767
333,114744.44444444444
337,91012.24489795919
64,110437.5
356,78240.0
15,131798.7012987013
67,154831.57894736843
24,111135.84474885845
261,91356.66666666667
213,92097.20430107527
153,155604.3956043956
285,114608.1690140845
240,101729.41176470589
30,169836.73469387754
192,113765.06024096385
24,112329.16666666667
100,85971.8309859155
4,85215.57971014493
240,105488.37209302325
36,81676.02339181287
211,114313.55932203389
240,104955.55555555556
276,75863.63636363637
272,104433.33333333333
291,155525.0
364,78057.14285714286
97,97113.04347826086
39,80602.9255319149
28,81572.26277372263
106,180070.58823529413
93,97144.44444444444
57,88790.0
61,82290.04524886877
109,91514.51612903226
52,155602.7397260274
333,110880.95238095238
151,95686.95652173914
424,182333.33333333334
202,83036.84210526316
112,155401.38888888888
50,122113.40206185567
72,98583.33333333333
132,144260.0
173,109562.5
264,94956.52173913043
148,110256.41025641025
18,85897.02970297029
271,101088.23529411765
4,86926.31578947368
65,90132.8125
172,208779.74683544305
201,122205.88235294117
4,86663.53383458647
314,149430.0
69,102973.68421052632
310,92204.6511627907
23,188540.54054054053
252,91458.33333333333
36,79971.67630057804
