,区町名,平均緯度,平均経度
10170,北区堀船,35.753738580487806,139.7476394
10171,江戸川区南篠崎町,35.69416172580645,139.9036852311828
10172,世田谷区東玉川,35.59639746212122,139.67604777272726
10173,杉並区下井草,35.720050043795624,139.62451390875913
10174,文京区関口,35.71077857471264,139.7287006091954
10175,大田区北馬込,35.599430048076925,139.70788551923076
10176,千代田区神田佐久間町,35.69790564912281,139.77725980701754
10177,葛飾区東金町,35.775088599483205,139.87612354263567
10178,江東区南砂,35.673324974576275,139.82951583474576
10179,中野区野方,35.71676863253012,139.65493565361444
10180,江戸川区本一色,35.71860196385542,139.87130328313253
10181,大田区南馬込,35.5877181880597,139.71271670149252
10182,足立区千住緑町,35.74571272164949,139.79223439175257
10183,文京区白山,35.71962430042919,139.74924892274677
10184,墨田区亀沢,35.69748499074074,139.8027811388889
10185,杉並区善福寺,35.71441161290323,139.59231468817205
10186,江戸川区南葛西,35.6497091595092,139.87413206748465
10187,練馬区大泉学園町,35.766118616470585,139.58718634588234
10188,世田谷区世田谷,35.64309561111111,139.6484424074074
10189,豊島区池袋本町,35.742134586956524,139.71307341304347
10190,台東区今戸,35.72087625,139.80426030555554
10191,世田谷区羽根木,35.66588221428572,139.65791385714286
10192,練馬区東大泉,35.74896325933202,139.5871614950884
10193,中央区東日本橋,35.69249682608696,139.7857876811594
10194,豊島区北大塚,35.73346566346154,139.72830397115385
10195,葛飾区小菅,35.75483530201342,139.82271161073825
10196,江戸川区鹿骨,35.71111072614108,139.8893492987552
10197,世田谷区三軒茶屋,35.641302125,139.66808945588235
10198,北区中十条,35.762742258278145,139.72533862913906
10199,大田区西糀谷,35.55660932126697,139.73333391402716
10200,世田谷区経堂,35.64971812851405,139.6319009879518
10201,新宿区中落合,35.71940075,139.6880530357143
10202,中央区築地,35.66646076551724,139.77231440689656
10203,板橋区泉町,35.766874,139.70037803174603
10204,杉並区阿佐谷南,35.70232073895583,139.6374481566265
10205,目黒区大岡山,35.6102840882353,139.68259105882353
10206,品川区戸越,35.61192286666667,139.71796480555557
10207,杉並区阿佐谷南,35.70232073895583,139.6374481566265
10208,文京区西片,35.71453347058824,139.75511380392155
10209,豊島区巣鴨,35.736094397129186,139.73525256459328
10210,文京区春日,35.70994776470588,139.7453751764706
10211,足立区谷在家,35.78667567676768,139.76872171717173
10212,北区豊島,35.76254468794326,139.7441805851064
10213,文京区湯島,35.705772045454545,139.7677684848485
10214,大田区中央,35.57747475535168,139.71686396941897
10215,目黒区青葉台,35.65019858695652,139.6939437173913
10216,文京区湯島,35.705772045454545,139.7677684848485
10217,板橋区板橋,35.74989481881533,139.7153727142857
10218,北区浮間,35.7889978872549,139.69885028431372
10219,杉並区上高井戸,35.674509864,139.61221528800002
10220,荒川区東日暮里,35.72946471164021,139.7804912010582
10221,品川区荏原,35.61497934158416,139.70614284653465
10222,世田谷区給田,35.667634023255815,139.59045821511629
10223,台東区松が谷,35.715188,139.78723096296295
10224,品川区荏原,35.61497934158416,139.70614284653465
10225,江東区辰巳,35.64814512244898,139.81183493877552
10226,港区南麻布,35.650035921052634,139.73007480701753
10227,中央区日本橋馬喰町,35.69450732,139.78266116
10228,新宿区中落合,35.71940075,139.6880530357143
10229,豊島区池袋,35.73577785654008,139.7072451814346
10230,江戸川区東葛西,35.66345580987654,139.87965365185184
10231,練馬区貫井,35.740157469534054,139.63142983512543
10232,千代田区岩本町,35.693873140625,139.777158578125
10233,港区南麻布,35.650035921052634,139.73007480701753
10234,台東区台東,35.70396847593583,139.77876976470588
10235,豊島区南長崎,35.72693259786477,139.68561460142348
10236,杉並区下高井戸,35.671808148148145,139.6308926925926
10237,品川区大井,35.600886364285714,139.73004524642857
10238,板橋区成増,35.781319025362315,139.63252841304347
10239,練馬区高野台,35.746102893401016,139.61530893401016
10240,荒川区西日暮里,35.733334342261905,139.76996554166666
10241,台東区浅草,35.71714020204604,139.796678915601
10242,板橋区赤塚,35.77772724401914,139.64361208373205
10243,豊島区上池袋,35.73820654210527,139.71949981052632
10244,江東区東雲,35.64391854545455,139.80192947727272
10245,中央区日本橋久松町,35.689328125,139.784409375
10246,豊島区南長崎,35.72693259786477,139.68561460142348
10247,杉並区阿佐谷南,35.70232073895583,139.6374481566265
10248,北区田端新町,35.740459,139.7655496923077
10249,品川区上大崎,35.634704011764704,139.7189584235294
10250,豊島区東池袋,35.729654256,139.720545568
10251,中央区日本橋浜町,35.68696886065574,139.78825001639345
10252,文京区目白台,35.71625653763441,139.72268260215054
10253,港区赤坂,35.67148241379311,139.73580251149426
10254,豊島区池袋,35.73577785654008,139.7072451814346
10255,葛飾区西水元,35.78762466091954,139.85106940229886
10256,葛飾区西亀有,35.76134641626794,139.83756045454547
10257,世田谷区赤堤,35.65966750877193,139.64095608421053
10258,江戸川区鹿骨,35.71111072614108,139.8893492987552
10259,大田区大森東,35.57148197272728,139.7385601909091
10260,大田区西六郷,35.549084186234815,139.7072061174089
10261,品川区中延,35.60688313142857,139.71044469714286
10262,足立区青井,35.774205420863304,139.81697783453237
10263,板橋区高島平,35.78794422090262,139.65963966270783
10264,中央区勝どき,35.65801469767442,139.7756038255814
10265,新宿区北新宿,35.702807065656565,139.6912288232323
10266,足立区綾瀬,35.76452129084968,139.82532974836602
10267,葛飾区鎌倉,35.745921278026906,139.87877647085202
10268,世田谷区世田谷,35.64309561111111,139.6484424074074
10269,中央区,,
10270,台東区蔵前,35.70367647619048,139.7902905809524
10271,大田区南雪谷,35.59083228671329,139.68454934265733
10272,杉並区宮前,35.69311458375635,139.6075439137056
10273,港区西麻布,35.65953511016949,139.7230834237288
10274,世田谷区松原,35.664017314666665,139.64956852266667
10275,中野区野方,35.71676863253012,139.65493565361444
10276,大田区東糀谷,35.557032176470585,139.74337466386555
10277,目黒区上目黒,35.64262920353982,139.69356706637168
10278,港区新橋,35.664537676923075,139.75575211282052
10279,荒川区西日暮里,35.733334342261905,139.76996554166666
10280,中央区日本橋浜町,35.68696886065574,139.78825001639345
10281,足立区江北,35.774158315,139.765039405
10282,足立区西新井本町,35.77485815591398,139.7776893172043
10283,新宿区舟町,35.69023327272728,139.7210660909091
10284,荒川区南千住,35.734233113861386,139.79700889356437
10285,足立区新田,35.77245281954887,139.74251385714285
10286,台東区東浅草,35.723247365384616,139.8001886923077
10287,世田谷区代田,35.6574164660767,139.66078265486723
10288,目黒区下目黒,35.629252174603174,139.7061097142857
10289,杉並区西荻南,35.70073905633803,139.60291845070424
10290,杉並区高円寺南,35.70191618881119,139.6522017459207
10291,文京区関口,35.71077857471264,139.7287006091954
10292,世田谷区太子堂,35.64669895959596,139.66986333838383
10293,墨田区緑,35.694403648854966,139.8033456870229
10294,世田谷区池尻,35.64997930263158,139.68044961842105
10295,港区海岸,35.6458955974026,139.75774355844155
10296,墨田区千歳,35.69065966666667,139.79542314583333
10297,台東区三筋,35.70483118,139.78629383999998
10298,豊島区長崎,35.731072870307166,139.68713468600683
10299,渋谷区幡ヶ谷,,
10300,世田谷区経堂,35.64971812851405,139.6319009879518
10301,杉並区阿佐谷南,35.70232073895583,139.6374481566265
10302,世田谷区南烏山,35.669020913934425,139.60423663114753
10303,豊島区池袋,35.73577785654008,139.7072451814346
10304,世田谷区上馬,35.63780302843602,139.6630629336493
10305,板橋区宮本町,35.763851692307696,139.7015475897436
10306,中野区東中野,35.70612370813397,139.6843458708134
10307,大田区中央,35.57747475535168,139.71686396941897
10308,豊島区池袋,35.73577785654008,139.7072451814346
10309,足立区西新井,35.78331443302181,139.77781166978193
10310,台東区東浅草,35.723247365384616,139.8001886923077
10311,杉並区和泉,35.677019694610784,139.6521270538922
10312,品川区東五反田,35.62783345669292,139.7265441102362
10313,港区南青山,35.6657125,139.71934561340206
10314,台東区東上野,35.711552178947365,139.78089092105265
10315,板橋区高島平,35.78794422090262,139.65963966270783
10316,世田谷区代田,35.6574164660767,139.66078265486723
10317,中央区入船,35.67182182352941,139.77700470588235
10318,足立区千住緑町,35.74571272164949,139.79223439175257
10319,北区浮間,35.7889978872549,139.69885028431372
10320,新宿区中落合,35.71940075,139.6880530357143
10321,台東区根岸,35.724878170731714,139.78196192682927
10322,江戸川区中葛西,35.66447136531365,139.86942405166053
10323,葛飾区新小岩,35.71654505555556,139.8625762008547
10324,練馬区大泉学園町,35.766118616470585,139.58718634588234
10325,中野区上高田,35.71337892877493,139.67487312820515
10326,北区田端,35.73611846820809,139.75714357225434
10327,板橋区赤塚,35.77772724401914,139.64361208373205
10328,渋谷区南平台町,35.65416038095238,139.696324
10329,大田区池上,35.573447994219656,139.70386069075144
10330,練馬区栄町,35.73872684313725,139.67007433333333
10331,大田区中馬込,35.59485722330097,139.70664324271846
10332,江東区東陽,35.67007275460123,139.81277257055217
10333,中央区日本橋蛎殻町,35.6827157125,139.78423226249998
10334,世田谷区奥沢,35.60413205607477,139.66964889719628
10335,中野区松が丘,35.72041845679013,139.6711668765432
10336,世田谷区下馬,35.6366146109589,139.6795852712329
10337,世田谷区北烏山,35.676578560090704,139.59718113151928
10338,中野区南台,35.68249433864542,139.66742491633465
10339,葛飾区細田,35.741210647398844,139.87154530635837
10340,北区滝野川,35.747387664576806,139.7284035141066
10341,豊島区南長崎,35.72693259786477,139.68561460142348
10342,世田谷区大蔵,35.6304103557047,139.61068632214764
10343,江東区木場,35.670499632183905,139.80544152873563
10344,港区南麻布,35.650035921052634,139.73007480701753
10345,中央区日本橋蛎殻町,35.6827157125,139.78423226249998
10346,中央区勝どき,35.65801469767442,139.7756038255814
10347,江戸川区北葛西,35.67519622875817,139.86052407843138
10348,中央区日本橋小伝馬町,35.691516954545456,139.77886404545455
10349,墨田区墨田,35.73232305144694,139.8199997170418
10350,足立区扇,35.76500030243903,139.77216048780488
10351,目黒区緑が丘,35.60862787878788,139.67663055555553
10352,練馬区南大泉,35.74451685488127,139.57330523218997
10353,板橋区成増,35.781319025362315,139.63252841304347
10354,千代田区東神田,35.69564245454546,139.78069758181817
10355,葛飾区東新小岩,35.724630065743945,139.8589288096886
10356,江戸川区篠崎町,35.704677439024394,139.9065845121951
10357,世田谷区桜,35.64356834848485,139.6394504318182
10358,中野区南台,35.68249433864542,139.66742491633465
10359,葛飾区立石,35.74022357567568,139.8481502081081
10360,港区東麻布,35.656683025974026,139.7415928181818
10361,目黒区目黒本町,35.62206103767123,139.6968490239726
10362,墨田区八広,35.7218642560241,139.82709907530122
10363,大田区中央,35.57747475535168,139.71686396941897
10364,世田谷区弦巻,35.63670903896104,139.6465011904762
10365,江戸川区東葛西,35.66345580987654,139.87965365185184
10366,練馬区土支田,35.76315088142292,139.6131028972332
10367,板橋区坂下,35.783406048275864,139.6837632551724
10368,渋谷区富ヶ谷,,
10369,豊島区北大塚,35.73346566346154,139.72830397115385
10370,足立区江北,35.774158315,139.765039405
10371,葛飾区堀切,35.74783753817505,139.82878689944133
10372,台東区三ノ輪,35.72859076923077,139.79310213461537
10373,板橋区宮本町,35.763851692307696,139.7015475897436
10374,品川区南大井,35.59303275,139.734899484375
10375,江戸川区南小岩,35.72618007758621,139.8840265143678
10376,渋谷区東,35.65347598148148,139.7096522037037
10377,新宿区西五軒町,35.70691423529412,139.73767535294118
10378,北区西ケ原,35.74374880064309,139.74034696463022
10379,大田区大森西,35.573804,139.72727005988023
10380,江東区亀戸,35.69908682616822,139.82963855140187
10381,江東区白河,35.68232546391753,139.8038336701031
10382,練馬区田柄,35.76255115083799,139.64046205586592
10383,練馬区貫井,35.740157469534054,139.63142983512543
10384,練馬区貫井,35.740157469534054,139.63142983512543
10385,杉並区善福寺,35.71441161290323,139.59231468817205
10386,中央区日本橋浜町,35.68696886065574,139.78825001639345
10387,豊島区池袋,35.73577785654008,139.7072451814346
10388,品川区東中延,35.6091642,139.71331915555555
10389,目黒区目黒本町,35.62206103767123,139.6968490239726
10390,江戸川区平井,35.707345163223145,139.84373838636364
10391,墨田区石原,35.70039937583893,139.8022915838926
10392,台東区根岸,35.724878170731714,139.78196192682927
10393,江戸川区北小岩,35.74192903319502,139.8890732717842
10394,杉並区西荻北,35.70690368556701,139.60019646907216
10395,中央区築地,35.66646076551724,139.77231440689656
10396,品川区戸越,35.61192286666667,139.71796480555557
10397,豊島区東池袋,35.729654256,139.720545568
10398,足立区足立,35.76314356147541,139.80814593442622
10399,品川区小山,35.6172130921659,139.70287167281106
10400,台東区浅草,35.71714020204604,139.796678915601
10401,新宿区中落合,35.71940075,139.6880530357143
10402,中野区鷺宮,35.72449831601732,139.63784546320346
10403,中野区中央,35.699806857594936,139.67472656962025
10404,中野区野方,35.71676863253012,139.65493565361444
10405,文京区水道,35.70978994736842,139.73858897368422
10406,墨田区菊川,35.68875742857143,139.8049263
10407,江東区清澄,35.68191662745098,139.79613817647058
10408,練馬区下石神井,35.73215261278195,139.6055512518797
10409,江戸川区本一色,35.71860196385542,139.87130328313253
10410,中央区日本橋横山町,35.692799909090915,139.7832970909091
10411,中央区日本橋中洲,35.68347453846154,139.79063223076923
10412,杉並区上荻,35.707565036585365,139.6111842317073
10413,大田区西蒲田,35.566995706521745,139.71220450543478
10414,品川区二葉,35.604245147887326,139.72221567605635
10415,大田区仲六郷,35.54941842523365,139.7130391448598
10416,練馬区早宮,35.75107230278884,139.65399969721116
10417,台東区下谷,35.72223623880597,139.78448973134329
10418,新宿区北新宿,35.702807065656565,139.6912288232323
10419,大田区下丸子,35.56817174175824,139.68514541758242
10420,豊島区南長崎,35.72693259786477,139.68561460142348
10421,世田谷区砧,35.639426150000006,139.61244094687498
10422,文京区千石,35.72656575257732,139.7405003814433
10423,新宿区若松町,35.69990645238096,139.71843266666667
10424,墨田区東向島,35.723507088709674,139.81803576344086
10425,新宿区若松町,35.69990645238096,139.71843266666667
10426,練馬区関町南,35.72038951973684,139.5806827368421
10427,板橋区赤塚,35.77772724401914,139.64361208373205
10428,練馬区大泉学園町,35.766118616470585,139.58718634588234
10429,板橋区仲宿,35.755496132653064,139.71060790816327
10430,中野区弥生町,35.68930536727273,139.67322138545455
10431,大田区南千束,35.60275364035088,139.68980538596492
10432,大田区東雪谷,35.59419215420561,139.69020324766356
10433,世田谷区太子堂,35.64669895959596,139.66986333838383
10434,練馬区桜台,35.74366489812332,139.6624675924933
10435,中央区晴海,35.65501705263158,139.78110080701754
10436,目黒区南,35.61428956701031,139.68725069072164
10437,新宿区大久保,35.7033705,139.7055271547619
10438,大田区矢口,35.56316352307692,139.69314711538462
10439,大田区北千束,35.60823473493976,139.68922953614458
10440,中央区日本橋堀留町,35.68818386666667,139.7803897
10441,世田谷区宇奈根,35.62154576984127,139.60395904761904
10442,目黒区上目黒,35.64262920353982,139.69356706637168
10443,品川区大井,35.600886364285714,139.73004524642857
10444,板橋区清水町,35.76454665625,139.70670329166668
10445,杉並区高井戸西,35.68412874576271,139.61117508474575
10446,江東区豊洲,35.65425620338983,139.79594598305084
10447,世田谷区奥沢,35.60413205607477,139.66964889719628
10448,江戸川区北葛西,35.67519622875817,139.86052407843138
10449,品川区旗の台,35.605335515,139.7024667
10450,中央区勝どき,35.65801469767442,139.7756038255814
10451,杉並区和田,35.69293019607844,139.6600607215686
10452,板橋区成増,35.781319025362315,139.63252841304347
10453,江戸川区南篠崎町,35.69416172580645,139.9036852311828
10454,江戸川区西小岩,35.735643583732056,139.8784342200957
10455,江戸川区北篠崎,35.718534195121954,139.89608197560975
10456,品川区小山,35.6172130921659,139.70287167281106
10457,北区堀船,35.753738580487806,139.7476394
10458,世田谷区三軒茶屋,35.641302125,139.66808945588235
10459,中央区日本橋箱崎町,35.68018927272727,139.78625550909092
10460,杉並区上荻,35.707565036585365,139.6111842317073
10461,板橋区清水町,35.76454665625,139.70670329166668
10462,板橋区成増,35.781319025362315,139.63252841304347
10463,目黒区南,35.61428956701031,139.68725069072164
10464,中野区松が丘,35.72041845679013,139.6711668765432
10465,江東区東陽,35.67007275460123,139.81277257055217
10466,豊島区南大塚,35.72876722674419,139.7310750872093
10467,豊島区目白,35.72323405487805,139.70338046341462
10468,葛飾区高砂,35.75069531564245,139.8664044217877
10469,杉並区高円寺北,35.70761444600939,139.64906865258217
10470,足立区西綾瀬,35.76408352205882,139.81639602941175
10471,足立区大谷田,35.78056753038674,139.8430007790055
10472,港区麻布十番,35.65491789473684,139.73529666666667
10473,港区芝浦,35.64349457471264,139.75038994252873
10474,足立区千住元町,35.75493098214286,139.79291014285715
10475,練馬区旭丘,35.7350415106383,139.67646085815602
10476,世田谷区南烏山,35.669020913934425,139.60423663114753
10477,杉並区堀ノ内,35.689202665071775,139.65108859808612
10478,大田区中央,35.57747475535168,139.71686396941897
10479,足立区千住仲町,35.74509812307692,139.8012193846154
10480,荒川区西日暮里,35.733334342261905,139.76996554166666
10481,世田谷区等々力,35.60953931506849,139.65272348630137
10482,港区南青山,35.6657125,139.71934561340206
10483,豊島区駒込,35.737936313186815,139.74418975274725
10484,港区南麻布,35.650035921052634,139.73007480701753
10485,中野区大和町,35.713090595041315,139.64881412396693
10486,練馬区関町北,35.72758522033899,139.57316783898307
10487,大田区大森北,35.5830005751073,139.73059857081546
10488,新宿区岩戸町,35.701482166666665,139.737236375
10489,中野区丸山,35.72466372463768,139.65356330434784
10490,豊島区南大塚,35.72876722674419,139.7310750872093
10491,江戸川区西葛西,35.66468399489796,139.85862126020407
10492,練馬区谷原,35.75312141836735,139.61468936734693
10493,中央区日本橋馬喰町,35.69450732,139.78266116
10494,葛飾区東新小岩,35.724630065743945,139.8589288096886
10495,世田谷区祖師谷,35.64872988643533,139.6066249022082
10496,北区赤羽西,35.77325802390438,139.71541316733067
10497,世田谷区若林,35.6465525,139.659832816
10498,葛飾区お花茶屋,35.75150837078652,139.84051115730338
10499,品川区東五反田,35.62783345669292,139.7265441102362
10500,世田谷区南烏山,35.669020913934425,139.60423663114753
10501,杉並区宮前,35.69311458375635,139.6075439137056
10502,杉並区高井戸西,35.68412874576271,139.61117508474575
10503,豊島区上池袋,35.73820654210527,139.71949981052632
10504,足立区竹の塚,35.793469483870965,139.79539160573475
10505,江戸川区東小松川,35.69339574556213,139.86478698224852
10506,杉並区阿佐谷南,35.70232073895583,139.6374481566265
10507,練馬区東大泉,35.74896325933202,139.5871614950884
10508,足立区梅田,35.766688167146974,139.79757985878962
10509,港区港南,35.63000268181818,139.747656875
10510,世田谷区赤堤,35.65966750877193,139.64095608421053
10511,江戸川区松本,35.715509672413795,139.87806001724138
10512,世田谷区奥沢,35.60413205607477,139.66964889719628
10513,荒川区町屋,35.74800838205128,139.7818386923077
10514,豊島区池袋,35.73577785654008,139.7072451814346
10515,台東区花川戸,35.714019,139.79955360416668
10516,江東区亀戸,35.69908682616822,139.82963855140187
10517,江戸川区東葛西,35.66345580987654,139.87965365185184
10518,江戸川区北葛西,35.67519622875817,139.86052407843138
10519,世田谷区野沢,35.63320085534591,139.67088511320753
10520,大田区南六郷,35.54696885271318,139.7205944263566
10521,江東区毛利,35.69151061764706,139.81492088235294
10522,新宿区大久保,35.7033705,139.7055271547619
10523,足立区中央本町,35.77363776836158,139.80696588135592
10524,足立区扇,35.76500030243903,139.77216048780488
10525,渋谷区広尾,35.65158690384615,139.7172277403846
10526,世田谷区経堂,35.64971812851405,139.6319009879518
10527,港区東麻布,35.656683025974026,139.7415928181818
10528,杉並区方南,35.67911829801324,139.66030206622517
10529,台東区西浅草,35.71379323076923,139.79047629487178
10530,品川区小山,35.6172130921659,139.70287167281106
10531,新宿区上落合,35.71336568571429,139.6876513
10532,目黒区上目黒,35.64262920353982,139.69356706637168
10533,港区芝浦,35.64349457471264,139.75038994252873
10534,杉並区和泉,35.677019694610784,139.6521270538922
10535,足立区伊興,35.79473173856209,139.78377109150327
10536,板橋区板橋,35.74989481881533,139.7153727142857
10537,新宿区大久保,35.7033705,139.7055271547619
10538,足立区扇,35.76500030243903,139.77216048780488
10539,中央区日本橋蛎殻町,35.6827157125,139.78423226249998
10540,大田区西蒲田,35.566995706521745,139.71220450543478
10541,練馬区貫井,35.740157469534054,139.63142983512543
10542,文京区関口,35.71077857471264,139.7287006091954
10543,新宿区河田町,35.697166,139.71954833333334
10544,目黒区中目黒,35.638708392,139.70128648800002
10545,豊島区長崎,35.731072870307166,139.68713468600683
10546,大田区東雪谷,35.59419215420561,139.69020324766356
10547,杉並区善福寺,35.71441161290323,139.59231468817205
10548,足立区千住緑町,35.74571272164949,139.79223439175257
10549,世田谷区鎌田,35.61973437593985,139.61377212781954
10550,板橋区赤塚,35.77772724401914,139.64361208373205
10551,中野区弥生町,35.68930536727273,139.67322138545455
10552,練馬区南大泉,35.74451685488127,139.57330523218997
10553,中央区日本橋馬喰町,35.69450732,139.78266116
10554,北区上十条,35.762433333333334,139.71876974647887
10555,足立区千住旭町,35.749185929411766,139.8081547529412
10556,大田区南馬込,35.5877181880597,139.71271670149252
10557,品川区戸越,35.61192286666667,139.71796480555557
10558,江東区木場,35.670499632183905,139.80544152873563
10559,北区王子本町,35.75430208490566,139.73097183018868
10560,江戸川区北葛西,35.67519622875817,139.86052407843138
10561,港区白金台,35.63712588429752,139.72535354545457
10562,世田谷区三宿,35.65096177922078,139.67497597402598
10563,杉並区成田東,35.694136711711714,139.63608023123123
10564,杉並区荻窪,35.69783343877551,139.62230553061224
10565,目黒区駒場,35.65823931343284,139.68449526119403
10566,中野区東中野,35.70612370813397,139.6843458708134
10567,練馬区富士見台,35.73905703787879,139.62266329545454
10568,世田谷区八幡山,35.66377831617647,139.61795763235295
10569,世田谷区奥沢,35.60413205607477,139.66964889719628
10570,江東区豊洲,35.65425620338983,139.79594598305084
10571,練馬区旭丘,35.7350415106383,139.67646085815602
10572,目黒区大橋,35.65329223913044,139.68715023913043
10573,墨田区吾妻橋,35.70912516393443,139.80267070491803
10574,墨田区石原,35.70039937583893,139.8022915838926
10575,台東区根岸,35.724878170731714,139.78196192682927
10576,練馬区東大泉,35.74896325933202,139.5871614950884
10577,中野区東中野,35.70612370813397,139.6843458708134
10578,杉並区上高井戸,35.674509864,139.61221528800002
10579,千代田区東神田,35.69564245454546,139.78069758181817
10580,練馬区氷川台,35.753626964497045,139.66715355621304
10581,杉並区高円寺南,35.70191618881119,139.6522017459207
10582,品川区東品川,35.617538225,139.74793359166668
10583,品川区西五反田,35.62453575,139.7169940084746
10584,江東区豊洲,35.65425620338983,139.79594598305084
10585,江東区塩浜,35.66295707142857,139.80943745714285
10586,江戸川区北小岩,35.74192903319502,139.8890732717842
10587,港区芝浦,35.64349457471264,139.75038994252873
10588,世田谷区駒沢,35.63076275124378,139.65650289054727
10589,江戸川区西瑞江,35.685048966292136,139.88641341573032
10590,江東区東陽,35.67007275460123,139.81277257055217
10591,目黒区自由が丘,35.61011470229008,139.66755441221372
10592,北区赤羽,35.781687222222224,139.72208978947367
10593,渋谷区恵比寿,35.645549169811325,139.71672020754718
10594,中央区勝どき,35.65801469767442,139.7756038255814
10595,練馬区豊玉北,35.73465581725888,139.6601103502538
10596,港区白金台,35.63712588429752,139.72535354545457
10597,中野区野方,35.71676863253012,139.65493565361444
10598,大田区羽田旭町,35.552840045454545,139.74887395454545
10599,世田谷区桜,35.64356834848485,139.6394504318182
10600,品川区西大井,35.59852860227273,139.72088551136363
10601,江東区木場,35.670499632183905,139.80544152873563
10602,杉並区松庵,35.69868512037037,139.5956150925926
10603,世田谷区梅丘,35.652995197080294,139.65289218248176
10604,江戸川区西葛西,35.66468399489796,139.85862126020407
10605,葛飾区立石,35.74022357567568,139.8481502081081
10606,江東区牡丹,35.66936504545455,139.79728536363635
10607,練馬区関町北,35.72758522033899,139.57316783898307
10608,中野区野方,35.71676863253012,139.65493565361444
10609,杉並区高円寺北,35.70761444600939,139.64906865258217
10610,葛飾区南水元,35.77696319847328,139.86015572519085
10611,世田谷区尾山台,35.60215853846154,139.65476232967032
10612,台東区根岸,35.724878170731714,139.78196192682927
10613,世田谷区尾山台,35.60215853846154,139.65476232967032
10614,文京区白山,35.71962430042919,139.74924892274677
10615,杉並区高円寺南,35.70191618881119,139.6522017459207
10616,文京区白山,35.71962430042919,139.74924892274677
10617,江戸川区南小岩,35.72618007758621,139.8840265143678
10618,江戸川区東葛西,35.66345580987654,139.87965365185184
10619,港区南麻布,35.650035921052634,139.73007480701753
10620,文京区本郷,35.70808842758621,139.7586618689655
10621,世田谷区下馬,35.6366146109589,139.6795852712329
10622,江東区大島,35.68987813181818,139.83359025454547
10623,渋谷区代々木,35.680578476470586,139.69473737352942
10624,練馬区豊玉北,35.73465581725888,139.6601103502538
10625,中央区築地,35.66646076551724,139.77231440689656
10626,荒川区南千住,35.734233113861386,139.79700889356437
10627,目黒区中根,35.615382261538464,139.6743881076923
10628,荒川区東尾久,35.7457731007371,139.7703344103194
10629,江東区南砂,35.673324974576275,139.82951583474576
10630,中央区東日本橋,35.69249682608696,139.7857876811594
10631,板橋区小豆沢,35.77768939837399,139.69960723577236
10632,練馬区旭丘,35.7350415106383,139.67646085815602
10633,豊島区西池袋,35.729155765,139.70477799
10634,目黒区目黒,35.63444879831933,139.706329394958
10635,江戸川区西小岩,35.735643583732056,139.8784342200957
10636,目黒区中根,35.615382261538464,139.6743881076923
10637,葛飾区堀切,35.74783753817505,139.82878689944133
10638,目黒区八雲,35.619643823529415,139.66909744444445
10639,江東区豊洲,35.65425620338983,139.79594598305084
10640,世田谷区若林,35.6465525,139.659832816
10641,江戸川区松島,35.709132824902724,139.8614235058366
10642,北区王子,35.76014320197044,139.73687896059113
10643,杉並区和田,35.69293019607844,139.6600607215686
10644,江戸川区東葛西,35.66345580987654,139.87965365185184
10645,世田谷区下馬,35.6366146109589,139.6795852712329
10646,足立区青井,35.774205420863304,139.81697783453237
10647,足立区綾瀬,35.76452129084968,139.82532974836602
10648,足立区東和,35.770502716981134,139.83999321383646
10649,大田区西六郷,35.549084186234815,139.7072061174089
10650,台東区松が谷,35.715188,139.78723096296295
10651,杉並区高円寺南,35.70191618881119,139.6522017459207
10652,目黒区下目黒,35.629252174603174,139.7061097142857
10653,練馬区豊玉中,35.73124806802721,139.6579237755102
10654,杉並区上荻,35.707565036585365,139.6111842317073
10655,中央区日本橋蛎殻町,35.6827157125,139.78423226249998
10656,世田谷区太子堂,35.64669895959596,139.66986333838383
10657,江東区豊洲,35.65425620338983,139.79594598305084
10658,板橋区成増,35.781319025362315,139.63252841304347
10659,杉並区高円寺南,35.70191618881119,139.6522017459207
10660,中央区日本橋浜町,35.68696886065574,139.78825001639345
10661,江東区海辺,35.68113541666667,139.81857341666668
10662,世田谷区世田谷,35.64309561111111,139.6484424074074
10663,墨田区堤通,35.728661770833334,139.81309483333334
10664,足立区千住旭町,35.749185929411766,139.8081547529412
10665,台東区浅草,35.71714020204604,139.796678915601
10666,杉並区方南,35.67911829801324,139.66030206622517
10667,江戸川区西篠崎,35.71263537704918,139.89546988524592
10668,港区白金台,35.63712588429752,139.72535354545457
10669,葛飾区小菅,35.75483530201342,139.82271161073825
10670,中野区上鷺宮,35.73054348404255,139.63124275531916
10671,江戸川区西小岩,35.735643583732056,139.8784342200957
10672,豊島区東池袋,35.729654256,139.720545568
10673,足立区扇,35.76500030243903,139.77216048780488
10674,渋谷区上原,35.666971708609275,139.68110729801325
10675,港区麻布狸穴町,35.65915914285714,139.73940678571427
10676,江戸川区一之江,35.69013395308642,139.88076740493827
10677,江戸川区江戸川,35.68292524460432,139.89385378597123
10678,世田谷区大原,35.66932799999999,139.66243988235294
10679,千代田区神田神保町,35.69638117094017,139.7572716153846
10680,杉並区上高井戸,35.674509864,139.61221528800002
10681,目黒区下目黒,35.629252174603174,139.7061097142857
10682,墨田区菊川,35.68875742857143,139.8049263
10683,新宿区新宿,35.69278752136752,139.7085749059829
10684,杉並区阿佐谷北,35.7097325066313,139.6364803607427
10685,墨田区東駒形,35.70653419626168,139.8024148224299
